Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2023-02-24,David Rittich,home,Winnipeg Jets,Colorado Avalanche,20.0,0,1.16
2023-02-24,Connor Hellebuyck,home,Winnipeg Jets,Colorado Avalanche,40.0,5,2.24
2023-02-24,Alexandar Georgiev,away,Colorado Avalanche,Winnipeg Jets,60.0,1,3.03
2023-02-25,Joonas Korpisalo,home,Columbus Blue Jackets,Edmonton Oilers,59.55,5,4.46
2023-02-25,Jack Campbell,away,Edmonton Oilers,Columbus Blue Jackets,25.9333,4,1.56
2023-02-25,Stuart Skinner,away,Edmonton Oilers,Columbus Blue Jackets,32.2,2,1.2
2023-02-25,Darcy Kuemper,home,Washington Capitals,New York Rangers,60.0,3,4.39
2023-02-25,Igor Shesterkin,away,New York Rangers,Washington Capitals,40.0,5,2.59
2023-02-25,Jaroslav Halak,away,New York Rangers,Washington Capitals,19.95,1,0.49
2023-02-25,Frederik Andersen,home,Carolina Hurricanes,Anaheim Ducks,58.2667,3,2.18
2023-02-25,John Gibson,away,Anaheim Ducks,Carolina Hurricanes,60.0,2,5.58
2023-02-25,Arturs Silovs,home,Vancouver Canucks,Boston Bruins,59.45,2,2.35
2023-02-25,Linus Ullmark,away,Boston Bruins,Vancouver Canucks,60.0,1,2.8
2023-02-25,Sam Montembeault,home,Montreal Canadiens,Ottawa Senators,59.8,5,2.71
2023-02-25,Mads Sogaard,away,Ottawa Senators,Montreal Canadiens,60.0,2,2.24
2023-02-25,Akira Schmid,home,New Jersey Devils,Philadelphia Flyers,60.0,0,2.12
2023-02-25,Samuel Ersson,away,Philadelphia Flyers,New Jersey Devils,60.0,7,3.8
2023-02-25,Ville Husso,home,Detroit Red Wings,Tampa Bay Lightning,58.9333,2,1.4
2023-02-25,Andrei Vasilevskiy,away,Tampa Bay Lightning,Detroit Red Wings,59.9,0,3.84
2023-02-25,Jordan Binnington,home,St Louis Blues,Pittsburgh Penguins,61.2667,3,5.61
2023-02-25,Tristan Jarry,away,Pittsburgh Penguins,St Louis Blues,61.2667,2,2.23
2023-02-25,Alexandar Georgiev,home,Colorado Avalanche,Calgary Flames,60.0,1,3.53
2023-02-25,Jacob Markstrom,away,Calgary Flames,Colorado Avalanche,59.6333,4,2.84
2023-02-25,Laurent Brossoit,home,Vegas Golden Knights,Dallas Stars,65.0,2,3.66
2023-02-25,Jake Oettinger,away,Dallas Stars,Vegas Golden Knights,63.3833,2,3.91
2023-02-25,Kaapo Kahkonen,home,San Jose Sharks,Chicago Blackhawks,64.85,3,3.27
2023-02-25,Petr Mrazek,away,Chicago Blackhawks,San Jose Sharks,65.0,3,4.4
2023-02-26,Ukko-Pekka Luukkonen,home,Buffalo Sabres,Washington Capitals,60.0,4,2.79
2023-02-26,Darcy Kuemper,away,Washington Capitals,Buffalo Sabres,30.1167,5,2.02
2023-02-26,Charlie Lindgren,away,Washington Capitals,Buffalo Sabres,29.8833,2,2.03
2023-02-26,Marc-Andre Fleury,home,Minnesota Wild,Columbus Blue Jackets,64.6667,2,1.93
2023-02-26,Elvis Merzlikins,away,Columbus Blue Jackets,Minnesota Wild,64.6667,3,4.09
2023-02-26,David Rittich,home,Winnipeg Jets,New York Islanders,57.15,3,1.93
2023-02-26,Semyon Varlamov,away,New York Islanders,Winnipeg Jets,60.0,0,2.24
2023-02-26,Igor Shesterkin,home,New York Rangers,Los Angeles Kings,60.0,2,3.71
2023-02-26,Pheonix Copley,away,Los Angeles Kings,New York Rangers,36.3833,2,2.26
2023-02-26,Jonathan Quick,away,Los Angeles Kings,New York Rangers,23.6167,3,0.64
2023-02-26,Casey DeSmith,home,Pittsburgh Penguins,Tampa Bay Lightning,60.0,3,3.36
2023-02-26,Brian Elliott,away,Tampa Bay Lightning,Pittsburgh Penguins,60.0,7,3.39
2023-02-26,Connor Ingram,home,Arizona Coyotes,Nashville Predators,60.0,6,2.98
2023-02-26,Juuse Saros,away,Nashville Predators,Arizona Coyotes,60.0,2,2.66
2023-02-26,Martin Jones,home,Seattle Kraken,Toronto Maple Leafs,35.5333,1,1.0
2023-02-26,Philipp Grubauer,home,Seattle Kraken,Toronto Maple Leafs,24.2167,4,3.48
2023-02-26,Ilya Samsonov,away,Toronto Maple Leafs,Seattle Kraken,60.0,1,3.28
2023-02-27,Stuart Skinner,home,Edmonton Oilers,Boston Bruins,59.8,3,3.69
2023-02-27,Jeremy Swayman,away,Boston Bruins,Edmonton Oilers,59.7333,2,2.88
2023-02-27,Jake Oettinger,home,Dallas Stars,Vancouver Canucks,60.8,5,2.07
2023-02-27,Thatcher Demko,away,Vancouver Canucks,Dallas Stars,60.8,4,5.02
2023-02-27,Alexandar Georgiev,home,Colorado Avalanche,Vegas Golden Knights,60.0,0,2.31
2023-02-27,Adin Hill,away,Vegas Golden Knights,Colorado Avalanche,59.7167,2,2.42
2023-02-27,Lukas Dostal,home,Anaheim Ducks,Chicago Blackhawks,59.8333,2,2.91
2023-02-27,Petr Mrazek,away,Chicago Blackhawks,Anaheim Ducks,58.5667,4,2.5
2023-02-28,Craig Anderson,home,Buffalo Sabres,Columbus Blue Jackets,59.6833,4,3.24
2023-02-28,Elvis Merzlikins,away,Columbus Blue Jackets,Buffalo Sabres,60.0,3,3.96
2023-02-28,Mads Sogaard,home,Ottawa Senators,Detroit Red Wings,60.0,1,1.58
2023-02-28,Ville Husso,away,Detroit Red Wings,Ottawa Senators,60.0,6,2.98
2023-02-28,Andrei Vasilevskiy,home,Tampa Bay Lightning,Florida Panthers,56.4833,3,3.77
2023-02-28,Sergei Bobrovsky,away,Florida Panthers,Tampa Bay Lightning,60.0,1,4.08
2023-02-28,Connor Hellebuyck,home,Winnipeg Jets,Los Angeles Kings,63.95,5,3.5
2023-02-28,Pheonix Copley,away,Los Angeles Kings,Winnipeg Jets,65.0,5,3.41
2023-02-28,Filip Gustavsson,home,Minnesota Wild,New York Islanders,65.0,1,3.27
2023-02-28,Ilya Sorokin,away,New York Islanders,Minnesota Wild,65.0,1,3.05
2023-02-28,Juuse Saros,home,Nashville Predators,Pittsburgh Penguins,58.6167,2,3.24
2023-02-28,Tristan Jarry,away,Pittsburgh Penguins,Nashville Predators,59.7667,1,3.02
2023-02-28,Jordan Binnington,home,St Louis Blues,Seattle Kraken,58.0667,4,2.25
2023-02-28,Martin Jones,away,Seattle Kraken,St Louis Blues,60.0,3,1.87
2023-02-28,Jacob Markstrom,home,Calgary Flames,Boston Bruins,43.4833,2,1.67
2023-02-28,Dan Vladar,home,Calgary Flames,Boston Bruins,20.0,2,0.57
2023-02-28,Linus Ullmark,away,Boston Bruins,Calgary Flames,64.3833,3,5.57
2023-02-28,Karel Vejmelka,home,Arizona Coyotes,Chicago Blackhawks,60.0,1,1.72
2023-02-28,Alex Stalock,away,Chicago Blackhawks,Arizona Coyotes,60.0,4,2.62
2023-02-28,Kaapo Kahkonen,home,San Jose Sharks,Montreal Canadiens,57.6333,2,2.08
2023-02-28,Jake Allen,away,Montreal Canadiens,San Jose Sharks,59.8333,1,3.42
2023-03-01,Carter Hart,home,Philadelphia Flyers,New York Rangers,62.5333,3,2.28
2023-03-01,Igor Shesterkin,away,New York Rangers,Philadelphia Flyers,62.5333,2,2.71
2023-03-01,Stuart Skinner,home,Edmonton Oilers,Toronto Maple Leafs,60.0,2,1.64
2023-03-01,Ilya Samsonov,away,Toronto Maple Leafs,Edmonton Oilers,60.0,5,3.06
2023-03-01,Jake Oettinger,home,Dallas Stars,Arizona Coyotes,59.6,2,2.38
2023-03-01,Connor Ingram,away,Arizona Coyotes,Dallas Stars,57.4333,4,4.08
2023-03-01,Justus Annunen,home,Colorado Avalanche,New Jersey Devils,57.7,6,2.79
2023-03-01,Akira Schmid,away,New Jersey Devils,Colorado Avalanche,18.5667,0,0.67
2023-03-01,Vitek Vanecek,away,New Jersey Devils,Colorado Avalanche,41.4333,5,1.18
2023-03-01,Adin Hill,home,Vegas Golden Knights,Carolina Hurricanes,60.0,2,2.35
2023-03-01,Frederik Andersen,away,Carolina Hurricanes,Vegas Golden Knights,57.9667,3,2.0
2023-03-01,John Gibson,home,Anaheim Ducks,Washington Capitals,61.15,3,3.52
2023-03-01,Darcy Kuemper,away,Washington Capitals,Anaheim Ducks,61.15,2,1.89
2023-03-02,Jeremy Swayman,home,Boston Bruins,Buffalo Sabres,60.0,1,2.31
2023-03-02,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Boston Bruins,58.9667,5,4.48
2023-03-02,Sergei Bobrovsky,home,Florida Panthers,Nashville Predators,58.3,2,2.21
2023-03-02,Kevin Lankinen,away,Nashville Predators,Florida Panthers,60.0,1,3.78
2023-03-02,Jaroslav Halak,home,New York Rangers,Ottawa Senators,57.6333,4,3.02
2023-03-02,Cam Talbot,away,Ottawa Senators,New York Rangers,60.0,3,3.79
2023-03-02,Andrei Vasilevskiy,home,Tampa Bay Lightning,Pittsburgh Penguins,62.2167,5,2.45
2023-03-02,Tristan Jarry,away,Pittsburgh Penguins,Tampa Bay Lightning,62.2167,4,2.73
2023-03-02,Ville Husso,home,Detroit Red Wings,Seattle Kraken,63.2,5,3.28
2023-03-02,Martin Jones,away,Seattle Kraken,Detroit Red Wings,22.9833,3,0.65
2023-03-02,Philipp Grubauer,away,Seattle Kraken,Detroit Red Wings,40.3833,1,1.61
2023-03-02,Petr Mrazek,home,Chicago Blackhawks,Dallas Stars,58.25,3,3.97
2023-03-02,Matt Murray,away,Dallas Stars,Chicago Blackhawks,60.0,2,2.39
2023-03-02,Jacob Markstrom,home,Calgary Flames,Toronto Maple Leafs,59.1333,2,3.51
2023-03-02,Joseph Woll,away,Toronto Maple Leafs,Calgary Flames,60.0,1,3.27
2023-03-02,Thatcher Demko,home,Vancouver Canucks,Minnesota Wild,58.25,2,3.29
2023-03-02,Marc-Andre Fleury,away,Minnesota Wild,Vancouver Canucks,59.2333,1,2.98
2023-03-02,Pheonix Copley,home,Los Angeles Kings,Montreal Canadiens,59.3167,2,1.99
2023-03-02,Jake Allen,away,Montreal Canadiens,Los Angeles Kings,58.4833,3,3.89
2023-03-02,James Reimer,home,San Jose Sharks,St Louis Blues,59.15,5,2.3
2023-03-02,Thomas Greiss,away,St Louis Blues,San Jose Sharks,60.0,3,2.63
2023-03-03,Elvis Merzlikins,home,Columbus Blue Jackets,Seattle Kraken,59.1333,3,3.3
2023-03-03,Philipp Grubauer,away,Seattle Kraken,Columbus Blue Jackets,60.0,2,2.89
2023-03-03,Stuart Skinner,home,Edmonton Oilers,Winnipeg Jets,59.7,3,2.69
2023-03-03,David Rittich,away,Winnipeg Jets,Edmonton Oilers,20.0,2,1.09
2023-03-03,Connor Hellebuyck,away,Winnipeg Jets,Edmonton Oilers,40.0,4,3.33
2023-03-03,Karel Vejmelka,home,Arizona Coyotes,Carolina Hurricanes,59.1167,6,3.9
2023-03-03,Antti Raanta,away,Carolina Hurricanes,Arizona Coyotes,59.9333,1,1.84
2023-03-03,John Gibson,home,Anaheim Ducks,Montreal Canadiens,60.0,2,2.38
2023-03-03,Sam Montembeault,away,Montreal Canadiens,Anaheim Ducks,57.4667,3,2.56
2023-03-03,Adin Hill,home,Vegas Golden Knights,New Jersey Devils,65.0,3,6.43
2023-03-03,Akira Schmid,away,New Jersey Devils,Vegas Golden Knights,64.8,3,2.66
2023-03-04,Ilya Sorokin,home,New York Islanders,Detroit Red Wings,59.9667,1,1.14
2023-03-04,Magnus Hellberg,away,Detroit Red Wings,New York Islanders,59.3833,4,2.76
2023-01-09,Craig Anderson,home,Buffalo Sabres,Philadelphia Flyers,60.0,4,3.45
2023-01-09,Samuel Ersson,away,Philadelphia Flyers,Buffalo Sabres,60.0,0,3.02
2023-03-04,Linus Ullmark,home,Boston Bruins,New York Rangers,59.9167,2,1.84
2023-03-04,Igor Shesterkin,away,New York Rangers,Boston Bruins,58.6833,4,2.64
2023-03-04,Sergei Bobrovsky,home,Florida Panthers,Pittsburgh Penguins,60.0,1,2.82
2023-03-04,Casey DeSmith,away,Pittsburgh Penguins,Florida Panthers,59.7667,4,5.23
2023-03-04,Kaapo Kahkonen,home,San Jose Sharks,Washington Capitals,60.0,8,3.32
2023-03-04,Darcy Kuemper,away,Washington Capitals,San Jose Sharks,60.0,3,4.31
2023-03-04,Cam Talbot,home,Ottawa Senators,Columbus Blue Jackets,59.7833,2,1.78
2023-03-04,Michael Hutchinson,away,Columbus Blue Jackets,Ottawa Senators,36.9333,1,1.68
2023-03-04,Elvis Merzlikins,away,Columbus Blue Jackets,Ottawa Senators,23.0667,4,2.01
2023-03-04,Connor Hellebuyck,home,Winnipeg Jets,Edmonton Oilers,60.0,5,3.23
2023-03-04,Jack Campbell,away,Edmonton Oilers,Winnipeg Jets,58.65,6,2.87
2023-03-04,Thatcher Demko,home,Vancouver Canucks,Toronto Maple Leafs,60.0,1,3.21
2023-03-04,Matt Murray,away,Toronto Maple Leafs,Vancouver Canucks,58.9,4,2.85
2023-03-04,Jake Oettinger,home,Dallas Stars,Colorado Avalanche,59.9333,3,2.48
2023-03-04,Keith Kinkaid,away,Colorado Avalanche,Dallas Stars,27.95,1,1.26
2023-03-04,Alexandar Georgiev,away,Colorado Avalanche,Dallas Stars,31.65,5,1.14
2023-03-04,Petr Mrazek,home,Chicago Blackhawks,Nashville Predators,58.4667,2,2.88
2023-03-04,Juuse Saros,away,Nashville Predators,Chicago Blackhawks,59.15,1,2.41
2023-03-04,Jacob Markstrom,home,Calgary Flames,Minnesota Wild,60.0,3,3.2
2023-03-04,Filip Gustavsson,away,Minnesota Wild,Calgary Flames,60.0,0,2.45
2023-03-04,Joonas Korpisalo,home,Los Angeles Kings,St Louis Blues,59.65,2,2.6
2023-03-04,Jordan Binnington,away,St Louis Blues,Los Angeles Kings,59.8167,3,3.31
2023-03-05,Frederik Andersen,home,Carolina Hurricanes,Tampa Bay Lightning,60.0,0,1.71
2023-03-05,Andrei Vasilevskiy,away,Tampa Bay Lightning,Carolina Hurricanes,59.4833,6,4.16
2023-03-05,Carter Hart,home,Philadelphia Flyers,Detroit Red Wings,60.0,1,2.14
2023-03-05,Ville Husso,away,Detroit Red Wings,Philadelphia Flyers,59.5167,2,4.09
2023-03-05,Jonathan Quick,home,Vegas Golden Knights,Montreal Canadiens,60.0,3,2.99
2023-03-05,Jake Allen,away,Montreal Canadiens,Vegas Golden Knights,58.6333,4,2.77
2023-03-05,Connor Ingram,home,Arizona Coyotes,New Jersey Devils,60.3833,5,2.93
2023-03-05,Vitek Vanecek,away,New Jersey Devils,Arizona Coyotes,60.3833,4,2.88
2023-03-05,Alexandar Georgiev,home,Colorado Avalanche,Seattle Kraken,61.4,3,3.21
2023-03-05,Philipp Grubauer,away,Seattle Kraken,Colorado Avalanche,60.9167,2,2.42
2023-03-06,Craig Anderson,home,Buffalo Sabres,Edmonton Oilers,58.3333,3,3.74
2023-03-06,Stuart Skinner,away,Edmonton Oilers,Buffalo Sabres,60.0,2,3.78
2023-03-06,David Rittich,home,Winnipeg Jets,San Jose Sharks,61.2333,3,2.65
2023-03-06,James Reimer,away,San Jose Sharks,Winnipeg Jets,59.7167,2,4.29
2023-03-06,Jake Oettinger,home,Dallas Stars,Calgary Flames,59.8833,5,3.04
2023-03-06,Jacob Markstrom,away,Calgary Flames,Dallas Stars,59.7833,4,3.41
2023-03-06,Alex Stalock,home,Chicago Blackhawks,Ottawa Senators,60.0,0,3.08
2023-03-06,Mads Sogaard,away,Ottawa Senators,Chicago Blackhawks,59.5833,5,2.69
2023-03-06,Arturs Silovs,home,Vancouver Canucks,Nashville Predators,64.4167,3,3.24
2023-03-06,Juuse Saros,away,Nashville Predators,Vancouver Canucks,65.0,3,2.39
2023-03-06,Pheonix Copley,home,Los Angeles Kings,Washington Capitals,60.0,2,2.25
2023-03-06,Darcy Kuemper,away,Washington Capitals,Los Angeles Kings,58.0,3,4.07
2023-03-07,Jake Allen,home,Montreal Canadiens,Carolina Hurricanes,65.0,3,3.58
2023-03-07,Frederik Andersen,away,Carolina Hurricanes,Montreal Canadiens,45.0,1,1.27
2023-03-07,Antti Raanta,away,Carolina Hurricanes,Montreal Canadiens,20.0,2,1.16
2023-03-07,Casey DeSmith,home,Pittsburgh Penguins,Columbus Blue Jackets,40.1333,0,1.47
2023-03-07,Tristan Jarry,home,Pittsburgh Penguins,Columbus Blue Jackets,22.6167,4,1.36
2023-03-07,Michael Hutchinson,away,Columbus Blue Jackets,Pittsburgh Penguins,42.75,5,4.75
2023-03-07,Elvis Merzlikins,away,Columbus Blue Jackets,Pittsburgh Penguins,20.0,0,1.04
2023-03-07,Andrei Vasilevskiy,home,Tampa Bay Lightning,Philadelphia Flyers,60.0,2,2.14
2023-03-07,Carter Hart,away,Philadelphia Flyers,Tampa Bay Lightning,59.8833,5,2.9
2023-03-07,Vitek Vanecek,home,New Jersey Devils,Toronto Maple Leafs,57.9333,4,2.24
2023-03-07,Ilya Samsonov,away,Toronto Maple Leafs,New Jersey Devils,59.2667,3,4.03
2023-03-07,Sergei Bobrovsky,home,Florida Panthers,Vegas Golden Knights,60.0,1,3.45
2023-03-07,Adin Hill,away,Vegas Golden Knights,Florida Panthers,58.0333,2,3.93
2023-03-07,Ilya Sorokin,home,New York Islanders,Buffalo Sabres,59.3333,2,1.58
2023-03-07,Ukko-Pekka Luukkonen,away,Buffalo Sabres,New York Islanders,57.4667,3,4.12
2023-03-07,Filip Gustavsson,home,Minnesota Wild,Calgary Flames,65.0,0,2.45
2023-03-07,Jacob Markstrom,away,Calgary Flames,Minnesota Wild,65.0,0,4.05
2023-03-07,Alexandar Georgiev,home,Colorado Avalanche,San Jose Sharks,60.0,0,0.87
2023-03-07,Kaapo Kahkonen,away,San Jose Sharks,Colorado Avalanche,22.75,5,2.0
2023-03-07,James Reimer,away,San Jose Sharks,Colorado Avalanche,37.25,1,1.21
2023-03-07,Karel Vejmelka,home,Arizona Coyotes,St Louis Blues,60.0,2,3.67
2023-03-07,Jordan Binnington,away,St Louis Blues,Arizona Coyotes,59.9167,6,2.13
2023-03-07,Philipp Grubauer,home,Seattle Kraken,Anaheim Ducks,60.0,2,2.1
2023-03-07,John Gibson,away,Anaheim Ducks,Seattle Kraken,58.7,4,2.7
2023-03-08,Ville Husso,home,Detroit Red Wings,Chicago Blackhawks,59.7833,3,1.32
2023-03-08,Alex Stalock,away,Chicago Blackhawks,Detroit Red Wings,57.6167,4,4.12
2023-03-08,Connor Hellebuyck,home,Winnipeg Jets,Minnesota Wild,58.9,3,1.92
2023-03-08,Marc-Andre Fleury,away,Minnesota Wild,Winnipeg Jets,60.0,2,4.51
2023-03-08,Thatcher Demko,home,Vancouver Canucks,Anaheim Ducks,60.3333,2,1.45
2023-03-08,Lukas Dostal,away,Anaheim Ducks,Vancouver Canucks,60.3333,3,2.95
2023-03-09,Eric Comrie,home,Buffalo Sabres,Dallas Stars,60.0,10,4.24
2023-03-09,Jake Oettinger,away,Dallas Stars,Buffalo Sabres,60.0,4,1.75
2023-03-09,Jeremy Swayman,home,Boston Bruins,Edmonton Oilers,58.15,3,1.66
2023-03-09,Stuart Skinner,away,Edmonton Oilers,Boston Bruins,60.0,2,2.39
2023-03-09,Tristan Jarry,home,Pittsburgh Penguins,New York Islanders,61.8,4,2.6
2023-03-09,Ilya Sorokin,away,New York Islanders,Pittsburgh Penguins,60.3167,3,3.1
2023-03-09,Sam Montembeault,home,Montreal Canadiens,New York Rangers,65.0,3,2.64
2023-03-09,Igor Shesterkin,away,New York Rangers,Montreal Canadiens,65.0,3,3.07
2023-03-09,Darcy Kuemper,home,Washington Capitals,New Jersey Devils,65.0,2,4.01
2023-03-09,Akira Schmid,away,New Jersey Devils,Washington Capitals,64.75,2,1.56
2023-03-09,Pyotr Kochetkov,home,Carolina Hurricanes,Philadelphia Flyers,59.75,0,1.74
2023-03-09,Felix Sandstrom,away,Philadelphia Flyers,Carolina Hurricanes,57.8833,1,2.86
2023-03-09,Andrei Vasilevskiy,home,Tampa Bay Lightning,Vegas Golden Knights,61.25,4,2.06
2023-03-09,Jonathan Quick,away,Vegas Golden Knights,Tampa Bay Lightning,63.15,3,4.36
2023-03-09,Jordan Binnington,home,St Louis Blues,San Jose Sharks,60.0,2,3.51
2023-03-09,Kaapo Kahkonen,away,San Jose Sharks,St Louis Blues,59.1,4,3.39
2023-03-09,Alexandar Georgiev,home,Colorado Avalanche,Los Angeles Kings,58.7167,4,2.35
2023-03-09,Joonas Korpisalo,away,Los Angeles Kings,Colorado Avalanche,60.0,2,2.47
2023-03-09,Ivan Prosvetov,home,Arizona Coyotes,Nashville Predators,59.9667,1,4.55
2023-03-09,Juuse Saros,away,Nashville Predators,Arizona Coyotes,55.3667,3,4.12
2023-03-09,Philipp Grubauer,home,Seattle Kraken,Ottawa Senators,58.4,5,4.2
2023-03-09,Mads Sogaard,away,Ottawa Senators,Seattle Kraken,60.0,4,3.15
2023-03-10,Sergei Bobrovsky,home,Florida Panthers,Chicago Blackhawks,62.4167,3,2.65
2023-03-10,Petr Mrazek,away,Chicago Blackhawks,Florida Panthers,60.6,4,3.13
2023-03-10,Jacob Markstrom,home,Calgary Flames,Anaheim Ducks,58.4833,2,1.48
2023-03-10,John Gibson,away,Anaheim Ducks,Calgary Flames,60.0,1,4.25
2023-03-11,Linus Ullmark,home,Boston Bruins,Detroit Red Wings,60.0,2,2.96
2023-03-11,Magnus Hellberg,away,Detroit Red Wings,Boston Bruins,57.7,3,3.73
2023-03-11,Casey DeSmith,home,Pittsburgh Penguins,Philadelphia Flyers,60.0,1,2.21
2023-03-11,Carter Hart,away,Philadelphia Flyers,Pittsburgh Penguins,58.6,4,2.91
2023-03-11,Ukko-Pekka Luukkonen,home,Buffalo Sabres,New York Rangers,62.0333,2,2.69
2023-03-11,Igor Shesterkin,away,New York Rangers,Buffalo Sabres,61.8833,1,2.84
2023-03-11,Alexandar Georgiev,home,Colorado Avalanche,Arizona Coyotes,61.1333,2,2.58
2023-03-11,Connor Ingram,away,Arizona Coyotes,Colorado Avalanche,61.6333,3,3.52
2023-03-11,Brian Elliott,home,Tampa Bay Lightning,Chicago Blackhawks,59.7167,1,2.34
2023-03-11,Petr Mrazek,away,Chicago Blackhawks,Tampa Bay Lightning,59.3333,2,3.57
2023-03-11,Matt Murray,home,Toronto Maple Leafs,Edmonton Oilers,60.0,4,2.46
2023-03-11,Stuart Skinner,away,Edmonton Oilers,Toronto Maple Leafs,58.7167,6,3.54
2023-03-11,Jake Allen,home,Montreal Canadiens,New Jersey Devils,58.7833,2,2.78
2023-03-11,Akira Schmid,away,New Jersey Devils,Montreal Canadiens,60.0,1,2.92
2023-03-11,Michael Hutchinson,home,Columbus Blue Jackets,St Louis Blues,57.95,4,2.1
2023-03-11,Thomas Greiss,away,St Louis Blues,Columbus Blue Jackets,59.45,2,4.76
2023-03-11,Frederik Andersen,home,Carolina Hurricanes,Vegas Golden Knights,56.35,3,1.84
2023-03-11,Jonathan Quick,away,Vegas Golden Knights,Carolina Hurricanes,60.0,0,2.98
2023-03-11,Sergei Bobrovsky,home,Florida Panthers,Winnipeg Jets,64.5167,5,2.88
2023-03-11,Connor Hellebuyck,away,Winnipeg Jets,Florida Panthers,64.15,4,5.42
2023-03-11,Semyon Varlamov,home,New York Islanders,Washington Capitals,59.5333,5,2.78
2023-03-11,Darcy Kuemper,away,Washington Capitals,New York Islanders,59.3167,1,2.92
2023-03-11,Philipp Grubauer,home,Seattle Kraken,Dallas Stars,63.4333,4,2.57
2023-03-11,Jake Oettinger,away,Dallas Stars,Seattle Kraken,62.5,3,2.25
2023-03-11,Thatcher Demko,home,Vancouver Canucks,Ottawa Senators,59.9333,2,2.5
2023-03-11,Mads Sogaard,away,Ottawa Senators,Vancouver Canucks,59.5,4,3.96
2023-03-11,James Reimer,home,San Jose Sharks,Minnesota Wild,58.5667,4,3.14
2023-03-11,Marc-Andre Fleury,away,Minnesota Wild,San Jose Sharks,59.8167,2,4.04
2023-03-11,Pheonix Copley,home,Los Angeles Kings,Nashville Predators,65.0,1,3.24
2023-03-11,Kevin Lankinen,away,Nashville Predators,Los Angeles Kings,64.85,1,2.63
2023-03-12,Ville Husso,home,Detroit Red Wings,Boston Bruins,60.0,3,3.77
2023-03-12,Jeremy Swayman,away,Boston Bruins,Detroit Red Wings,58.5667,4,3.0
2023-03-12,Tristan Jarry,home,Pittsburgh Penguins,New York Rangers,61.55,2,2.97
2023-03-12,Jaroslav Halak,away,New York Rangers,Pittsburgh Penguins,61.6333,3,3.66
2023-03-12,Vitek Vanecek,home,New Jersey Devils,Carolina Hurricanes,59.7667,0,2.69
2023-03-12,Pyotr Kochetkov,away,Carolina Hurricanes,New Jersey Devils,60.0,3,3.61
2023-03-12,Jordan Binnington,home,St Louis Blues,Vegas Golden Knights,58.5,4,2.39
2023-03-12,Jiri Patera,away,Vegas Golden Knights,St Louis Blues,60.0,3,3.26
2023-03-12,Andrei Vasilevskiy,home,Tampa Bay Lightning,Winnipeg Jets,58.1,3,1.94
2023-03-12,Connor Hellebuyck,away,Winnipeg Jets,Tampa Bay Lightning,59.95,2,3.31
2023-03-12,Karel Vejmelka,home,Arizona Coyotes,Minnesota Wild,64.15,4,3.0
2023-03-12,Filip Gustavsson,away,Minnesota Wild,Arizona Coyotes,64.15,5,1.75
2023-03-12,Jacob Markstrom,home,Calgary Flames,Ottawa Senators,60.0,1,2.42
