,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Score,Season
2246,2246,2246,2246,2246,3-8-2018,Scott Darling,away,Carolina Hurricanes,Chicago Blackhawks,59.05,2,2.16,0.16,20172018
2247,2247,2247,2247,2247,3-8-2018,J-F Berube,home,Chicago Blackhawks,Carolina Hurricanes,57.45,3,3.13,0.13,20172018
2248,2248,2248,2248,2248,3-8-2018,Alex Lyon,away,Philadelphia Flyers,Boston Bruins,59.7,3,2.98,-0.02,20172018
2249,2249,2249,2249,2249,3-8-2018,Alexandar Georgiev,away,New York Rangers,Tampa Bay Lightning,25.4833,1,0.67,-0.33,20172018
2250,2250,2250,2250,2250,3-8-2018,Andrei Vasilevskiy,home,Tampa Bay Lightning,New York Rangers,60.0,3,2.27,-0.73,20172018
2251,2251,2251,2251,2251,3-8-2018,Semyon Varlamov,away,Colorado Avalanche,Columbus Blue Jackets,60.4333,5,3.89,-1.11,20172018
2252,2252,2252,2252,2252,3-8-2018,Cory Schneider,home,New Jersey Devils,Winnipeg Jets,57.9833,3,1.62,-1.38,20172018
2253,2253,2253,2253,2253,3-8-2018,John Gibson,away,Anaheim Ducks,Nashville Predators,58.7833,4,2.59,-1.41,20172018
2254,2254,2254,2254,2254,3-8-2018,Joonas Korpisalo,home,Columbus Blue Jackets,Colorado Avalanche,60.5667,4,2.46,-1.54,20172018
2255,2255,2255,2255,2255,3-8-2018,Jimmy Howard,home,Detroit Red Wings,Vegas Golden Knights,60.0,4,2.33,-1.67,20172018
2256,2256,2256,2256,2256,3-8-2018,Henrik Lundqvist,away,New York Rangers,Tampa Bay Lightning,32.5833,4,2.25,-1.75,20172018
2257,2257,2257,2257,2257,3-8-2018,Charlie Lindgren,away,Montreal Canadiens,Florida Panthers,59.9,5,3.04,-1.96,20172018
2258,2258,2258,2258,2258,3-9-2018,Ryan Miller,away,Anaheim Ducks,Dallas Stars,58.5,2,3.33,1.33,20172018
2259,2259,2259,2259,2259,3-9-2018,Mike Condon,home,Ottawa Senators,Calgary Flames,58.2833,2,3.23,1.23,20172018
2260,2260,2260,2260,2260,3-9-2018,David Rittich,away,Calgary Flames,Ottawa Senators,60.0,1,2.17,1.17,20172018
2261,2261,2261,2261,2261,3-9-2018,Kari Lehtonen,home,Dallas Stars,Anaheim Ducks,59.65,1,1.6,0.6,20172018
2262,2262,2262,2262,2262,3-9-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,Detroit Red Wings,60.0,2,2.33,0.33,20172018
2263,2263,2263,2263,2263,3-9-2018,Devan Dubnyk,away,Minnesota Wild,Vancouver Canucks,59.4833,2,2.23,0.23,20172018
2264,2264,2264,2264,2264,3-9-2018,Jared Coreau,away,Detroit Red Wings,Columbus Blue Jackets,57.9833,3,2.44,-0.56,20172018
2265,2265,2265,2265,2265,3-9-2018,Anders Nilsson,home,Vancouver Canucks,Minnesota Wild,58.85,4,3.15,-0.85,20172018
2266,2266,2266,2266,2266,3-10-2018,Cam Talbot,home,Edmonton Oilers,Minnesota Wild,59.95,1,4.34,3.34,20172018
2267,2267,2267,2267,2267,3-10-2018,Philipp Grubauer,away,Washington Capitals,San Jose Sharks,60.0,0,2.11,2.11,20172018
2268,2268,2268,2268,2268,3-10-2018,Marc-Andre Fleury,away,Vegas Golden Knights,Buffalo Sabres,65.0,1,2.2,1.2,20172018
2269,2269,2269,2269,2269,3-10-2018,Petr Mrazek,home,Philadelphia Flyers,Winnipeg Jets,59.7667,1,2.2,1.2,20172018
2270,2270,2270,2270,2270,3-10-2018,Robin Lehner,home,Buffalo Sabres,Vegas Golden Knights,65.0,1,2.15,1.15,20172018
2271,2271,2271,2271,2271,3-10-2018,Martin Jones,home,San Jose Sharks,Washington Capitals,58.5167,1,2.03,1.03,20172018
2272,2272,2272,2272,2272,3-10-2018,Keith Kinkaid,away,New Jersey Devils,Nashville Predators,64.65,2,2.99,0.99,20172018
2273,2273,2273,2273,2273,3-10-2018,Jake Allen,away,St Louis Blues,Los Angeles Kings,60.0,2,2.98,0.98,20172018
2274,2274,2274,2274,2274,3-10-2018,Frederik Andersen,home,Toronto Maple Leafs,Pittsburgh Penguins,60.0,2,2.77,0.77,20172018
2275,2275,2275,2275,2275,3-10-2018,Henrik Lundqvist,away,New York Rangers,Florida Panthers,65.0,3,3.74,0.74,20172018
2276,2276,2276,2276,2276,3-10-2018,Antti Niemi,away,Montreal Canadiens,Tampa Bay Lightning,64.6833,2,2.65,0.65,20172018
2277,2277,2277,2277,2277,3-10-2018,Casey DeSmith,away,Pittsburgh Penguins,Toronto Maple Leafs,17.85,0,0.62,0.62,20172018
2278,2278,2278,2278,2278,3-10-2018,Louis Domingue,home,Tampa Bay Lightning,Montreal Canadiens,64.2,2,2.48,0.48,20172018
2279,2279,2279,2279,2279,3-10-2018,Roberto Luongo,home,Florida Panthers,New York Rangers,65.0,3,3.4,0.4,20172018
2280,2280,2280,2280,2280,3-10-2018,Jonathan Bernier,home,Colorado Avalanche,Arizona Coyotes,46.7833,2,2.38,0.38,20172018
2281,2281,2281,2281,2281,3-10-2018,Juuse Saros,home,Nashville Predators,New Jersey Devils,63.95,2,2.18,0.18,20172018
2282,2282,2282,2282,2282,3-10-2018,Semyon Varlamov,home,Colorado Avalanche,Arizona Coyotes,12.55,0,0.17,0.17,20172018
2283,2283,2283,2283,2283,3-10-2018,Connor Hellebuyck,away,Winnipeg Jets,Philadelphia Flyers,58.15,2,2.13,0.13,20172018
2284,2284,2284,2284,2284,3-10-2018,Devan Dubnyk,away,Minnesota Wild,Edmonton Oilers,59.7333,3,2.01,-0.99,20172018
2285,2285,2285,2285,2285,3-10-2018,Jack Campbell,home,Los Angeles Kings,St Louis Blues,20.0,3,0.96,-2.04,20172018
2286,2286,2286,2286,2286,3-10-2018,Jonathan Quick,home,Los Angeles Kings,St Louis Blues,40.0,4,1.95,-2.05,20172018
2287,2287,2287,2287,2287,3-10-2018,J-F Berube,away,Chicago Blackhawks,Boston Bruins,58.9167,6,3.91,-2.09,20172018
2288,2288,2288,2288,2288,3-10-2018,Tuukka Rask,home,Boston Bruins,Chicago Blackhawks,59.85,4,1.56,-2.44,20172018
2289,2289,2289,2289,2289,3-10-2018,Tristan Jarry,away,Pittsburgh Penguins,Toronto Maple Leafs,39.5667,4,1.36,-2.64,20172018
2290,2290,2290,2290,2290,3-10-2018,Darcy Kuemper,away,Arizona Coyotes,Colorado Avalanche,60.0,5,2.25,-2.75,20172018
2291,2291,2291,2291,2291,3-11-2018,Christopher Gibson,away,New York Islanders,Calgary Flames,60.0,2,4.75,2.75,20172018
2292,2292,2292,2292,2292,3-11-2018,Darcy Kuemper,home,Arizona Coyotes,Vancouver Canucks,60.0,0,2.05,2.05,20172018
2293,2293,2293,2293,2293,3-11-2018,Anton Forsberg,home,Chicago Blackhawks,Boston Bruins,60.0,1,2.87,1.87,20172018
2294,2294,2294,2294,2294,3-11-2018,Jacob Markstrom,away,Vancouver Canucks,Arizona Coyotes,58.4,1,2.6,1.6,20172018
2295,2295,2295,2295,2295,3-11-2018,Kari Lehtonen,away,Dallas Stars,Pittsburgh Penguins,58.3833,2,2.66,0.66,20172018
2296,2296,2296,2296,2296,3-11-2018,Casey DeSmith,home,Pittsburgh Penguins,Dallas Stars,60.0,1,1.16,0.16,20172018
2297,2297,2297,2297,2297,3-11-2018,Anton Khudobin,away,Boston Bruins,Chicago Blackhawks,59.3333,3,2.95,-0.05,20172018
2298,2298,2298,2298,2298,3-11-2018,Mike Smith,home,Calgary Flames,New York Islanders,57.3667,4,2.25,-1.75,20172018
2299,2299,2299,2299,2299,3-12-2018,Jonathan Quick,home,Los Angeles Kings,Vancouver Canucks,60.0,0,2.2,2.2,20172018
2300,2300,2300,2300,2300,3-12-2018,Marc-Andre Fleury,away,Vegas Golden Knights,Philadelphia Flyers,60.0,2,4.07,2.07,20172018
2301,2301,2301,2301,2301,3-12-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,Montreal Canadiens,60.0,2,3.76,1.76,20172018
2302,2302,2302,2302,2302,3-12-2018,Connor Hellebuyck,away,Winnipeg Jets,Washington Capitals,64.1833,3,4.03,1.03,20172018
2303,2303,2303,2303,2303,3-12-2018,Alexandar Georgiev,home,New York Rangers,Carolina Hurricanes,60.0,3,3.72,0.72,20172018
2304,2304,2304,2304,2304,3-12-2018,Philipp Grubauer,home,Washington Capitals,Winnipeg Jets,64.1833,2,2.21,0.21,20172018
2305,2305,2305,2305,2305,3-12-2018,Craig Anderson,away,Ottawa Senators,Florida Panthers,60.0,3,2.93,-0.07,20172018
2306,2306,2306,2306,2306,3-12-2018,Anders Nilsson,away,Vancouver Canucks,Los Angeles Kings,59.6167,3,2.82,-0.18,20172018
2307,2307,2307,2307,2307,3-12-2018,Petr Mrazek,home,Philadelphia Flyers,Vegas Golden Knights,58.4167,3,2.61,-0.39,20172018
2308,2308,2308,2308,2308,3-12-2018,Martin Jones,home,San Jose Sharks,Detroit Red Wings,59.45,3,2.35,-0.65,20172018
2309,2309,2309,2309,2309,3-12-2018,Jake Allen,away,St Louis Blues,Anaheim Ducks,60.0,2,1.34,-0.66,20172018
2310,2310,2310,2310,2310,3-12-2018,Jimmy Howard,away,Detroit Red Wings,San Jose Sharks,59.85,4,3.03,-0.97,20172018
2311,2311,2311,2311,2311,3-12-2018,John Gibson,home,Anaheim Ducks,St Louis Blues,57.3667,4,2.07,-1.93,20172018
2312,2312,2312,2312,2312,3-12-2018,Scott Darling,away,Carolina Hurricanes,New York Rangers,58.4,4,1.67,-2.33,20172018
2313,2313,2313,2313,2313,3-12-2018,Roberto Luongo,home,Florida Panthers,Ottawa Senators,58.2833,5,2.45,-2.55,20172018
2314,2314,2314,2314,2314,3-12-2018,Charlie Lindgren,away,Montreal Canadiens,Columbus Blue Jackets,60.0,5,2.18,-2.82,20172018
2315,2315,2315,2315,2315,3-13-2018,Connor Hellebuyck,away,Winnipeg Jets,Nashville Predators,49.6,0,2.64,2.64,20172018
2316,2316,2316,2316,2316,3-13-2018,Mike Smith,home,Calgary Flames,Edmonton Oilers,59.9667,0,2.17,2.17,20172018
2317,2317,2317,2317,2317,3-13-2018,Cam Talbot,away,Edmonton Oilers,Calgary Flames,58.1833,1,3.06,2.06,20172018
2318,2318,2318,2318,2318,3-13-2018,Pekka Rinne,home,Nashville Predators,Winnipeg Jets,60.0,1,2.83,1.83,20172018
2319,2319,2319,2319,2319,3-13-2018,Semyon Varlamov,away,Colorado Avalanche,Minnesota Wild,60.0,1,2.57,1.57,20172018
2320,2320,2320,2320,2320,3-13-2018,Antti Niemi,home,Montreal Canadiens,Dallas Stars,60.0,2,3.3,1.3,20172018
2321,2321,2321,2321,2321,3-13-2018,Adin Hill,home,Arizona Coyotes,Los Angeles Kings,65.0,3,2.31,-0.69,20172018
2322,2322,2322,2322,2322,3-13-2018,Peter Budaj,home,Tampa Bay Lightning,Ottawa Senators,20.0,1,0.19,-0.81,20172018
2323,2323,2323,2323,2323,3-13-2018,Tuukka Rask,away,Boston Bruins,Carolina Hurricanes,59.95,4,3.17,-0.83,20172018
2324,2324,2324,2324,2324,3-13-2018,Jack Campbell,away,Los Angeles Kings,Arizona Coyotes,65.0,3,2.02,-0.98,20172018
2325,2325,2325,2325,2325,3-13-2018,Mike Condon,away,Ottawa Senators,Tampa Bay Lightning,60.0,4,3.0,-1.0,20172018
2326,2326,2326,2326,2326,3-13-2018,Kari Lehtonen,away,Dallas Stars,Montreal Canadiens,57.9667,4,2.89,-1.11,20172018
2327,2327,2327,2327,2327,3-13-2018,Michael Hutchinson,away,Winnipeg Jets,Nashville Predators,8.75,3,1.39,-1.61,20172018
2328,2328,2328,2328,2328,3-13-2018,Cam Ward,home,Carolina Hurricanes,Boston Bruins,59.7,5,2.42,-2.58,20172018
2329,2329,2329,2329,2329,3-13-2018,Devan Dubnyk,home,Minnesota Wild,Colorado Avalanche,59.8833,5,1.86,-3.14,20172018
2330,2330,2330,2330,2330,3-13-2018,Andrei Vasilevskiy,home,Tampa Bay Lightning,Ottawa Senators,40.0,6,1.76,-4.24,20172018
2331,2331,2331,2331,2331,3-14-2018,John Gibson,home,Anaheim Ducks,Vancouver Canucks,60.0,0,2.71,2.71,20172018
2332,2332,2332,2332,2332,3-14-2018,Keith Kinkaid,away,New Jersey Devils,Vegas Golden Knights,59.8833,3,4.23,1.23,20172018
2333,2333,2333,2333,2333,3-14-2018,Alexandar Georgiev,home,New York Rangers,Pittsburgh Penguins,62.7333,3,3.38,0.38,20172018
2334,2334,2334,2334,2334,3-14-2018,Jacob Markstrom,away,Vancouver Canucks,Anaheim Ducks,58.8667,3,3.04,0.04,20172018
2335,2335,2335,2335,2335,3-14-2018,Al Montoya,home,Edmonton Oilers,San Jose Sharks,62.6667,4,3.41,-0.59,20172018
2336,2336,2336,2336,2336,3-14-2018,Martin Jones,away,San Jose Sharks,Edmonton Oilers,62.6667,3,2.38,-0.62,20172018
2337,2337,2337,2337,2337,3-14-2018,Casey DeSmith,away,Pittsburgh Penguins,New York Rangers,62.8833,4,3.08,-0.92,20172018
2338,2338,2338,2338,2338,3-14-2018,Curtis McElhinney,home,Toronto Maple Leafs,Dallas Stars,32.9,2,0.98,-1.02,20172018
2339,2339,2339,2339,2339,3-14-2018,Frederik Andersen,home,Toronto Maple Leafs,Dallas Stars,30.4167,3,1.73,-1.27,20172018
2340,2340,2340,2340,2340,3-14-2018,Kari Lehtonen,away,Dallas Stars,Toronto Maple Leafs,65.0,5,3.48,-1.52,20172018
2341,2341,2341,2341,2341,3-14-2018,Maxime Lagace,home,Vegas Golden Knights,New Jersey Devils,37.4833,4,1.88,-2.12,20172018
2342,2342,2342,2342,2342,3-14-2018,Marc-Andre Fleury,home,Vegas Golden Knights,New Jersey Devils,22.5167,4,1.01,-2.99,20172018
2343,2343,2343,2343,2343,3-15-2018,James Reimer,home,Florida Panthers,Boston Bruins,60.0,0,3.73,3.73,20172018
2344,2344,2344,2344,2344,3-15-2018,Semyon Varlamov,away,Colorado Avalanche,St Louis Blues,60.0,1,3.57,2.57,20172018
2345,2345,2345,2345,2345,3-15-2018,Alex Lyon,home,Philadelphia Flyers,Columbus Blue Jackets,34.75,0,1.96,1.96,20172018
2346,2346,2346,2346,2346,3-15-2018,J-F Berube,away,Chicago Blackhawks,Winnipeg Jets,49.3333,2,3.4,1.4,20172018
2347,2347,2347,2347,2347,3-15-2018,Jonathan Quick,home,Los Angeles Kings,Detroit Red Wings,59.9667,1,2.14,1.14,20172018
2348,2348,2348,2348,2348,3-15-2018,Curtis McElhinney,away,Toronto Maple Leafs,Buffalo Sabres,39.6667,2,2.8,0.8,20172018
2349,2349,2349,2349,2349,3-15-2018,Pekka Rinne,away,Nashville Predators,Arizona Coyotes,59.8833,2,2.65,0.65,20172018
2350,2350,2350,2350,2350,3-15-2018,Connor Hellebuyck,home,Winnipeg Jets,Chicago Blackhawks,59.8667,2,2.4,0.4,20172018
2351,2351,2351,2351,2351,3-15-2018,Sergei Bobrovsky,away,Columbus Blue Jackets,Philadelphia Flyers,60.0,3,3.39,0.39,20172018
2352,2352,2352,2352,2352,3-15-2018,Philipp Grubauer,away,Washington Capitals,New York Islanders,60.0,3,2.79,-0.21,20172018
2353,2353,2353,2353,2353,3-15-2018,Jaroslav Halak,home,New York Islanders,Washington Capitals,29.15,1,0.58,-0.42,20172018
2354,2354,2354,2354,2354,3-15-2018,Darcy Kuemper,home,Arizona Coyotes,Nashville Predators,58.4167,3,2.35,-0.65,20172018
2355,2355,2355,2355,2355,3-15-2018,Tristan Jarry,away,Pittsburgh Penguins,Montreal Canadiens,60.0,3,2.2,-0.8,20172018
2356,2356,2356,2356,2356,3-15-2018,Jared Coreau,away,Detroit Red Wings,Los Angeles Kings,59.9,3,2.03,-0.97,20172018
2357,2357,2357,2357,2357,3-15-2018,Antti Niemi,home,Montreal Canadiens,Pittsburgh Penguins,58.0667,4,2.83,-1.17,20172018
2358,2358,2358,2358,2358,3-15-2018,Anton Khudobin,away,Boston Bruins,Florida Panthers,56.9167,3,1.73,-1.27,20172018
2359,2359,2359,2359,2359,3-15-2018,Robin Lehner,home,Buffalo Sabres,Toronto Maple Leafs,57.25,4,2.18,-1.82,20172018
2360,2360,2360,2360,2360,3-15-2018,Jake Allen,home,St Louis Blues,Colorado Avalanche,57.5667,3,1.16,-1.84,20172018
2361,2361,2361,2361,2361,3-15-2018,Anton Forsberg,away,Chicago Blackhawks,Winnipeg Jets,9.4333,3,0.57,-2.43,20172018
2362,2362,2362,2362,2362,3-15-2018,Petr Mrazek,home,Philadelphia Flyers,Columbus Blue Jackets,23.3833,4,0.74,-3.26,20172018
2363,2363,2363,2363,2363,3-15-2018,Christopher Gibson,home,New York Islanders,Washington Capitals,30.3667,5,0.92,-4.08,20172018
2364,2364,2364,2364,2364,3-16-2018,John Gibson,home,Anaheim Ducks,Detroit Red Wings,60.0,2,4.23,2.23,20172018
2365,2365,2365,2365,2365,3-16-2018,Juuse Saros,away,Nashville Predators,Colorado Avalanche,60.0,2,3.14,1.14,20172018
2366,2366,2366,2366,2366,3-16-2018,Alex Stalock,away,Minnesota Wild,Vegas Golden Knights,60.0,2,2.75,0.75,20172018
2367,2367,2367,2367,2367,3-16-2018,David Rittich,home,Calgary Flames,San Jose Sharks,17.9333,0,0.56,0.56,20172018
2368,2368,2368,2368,2368,3-16-2018,Jimmy Howard,away,Detroit Red Wings,Anaheim Ducks,56.4833,4,4.34,0.34,20172018
2369,2369,2369,2369,2369,3-16-2018,Craig Anderson,home,Ottawa Senators,Dallas Stars,63.4333,2,2.29,0.29,20172018
2370,2370,2370,2370,2370,3-16-2018,Marc-Andre Fleury,home,Vegas Golden Knights,Minnesota Wild,57.5833,3,3.1,0.1,20172018
2371,2371,2371,2371,2371,3-16-2018,Braden Holtby,home,Washington Capitals,New York Islanders,59.9833,3,3.08,0.08,20172018
2372,2372,2372,2372,2372,3-16-2018,Semyon Varlamov,home,Colorado Avalanche,Nashville Predators,58.6833,3,2.49,-0.51,20172018
2373,2373,2373,2373,2373,3-16-2018,Jaroslav Halak,away,New York Islanders,Washington Capitals,58.5833,5,4.34,-0.66,20172018
2374,2374,2374,2374,2374,3-16-2018,Ben Bishop,away,Dallas Stars,Ottawa Senators,62.8,3,1.97,-1.03,20172018
2375,2375,2375,2375,2375,3-16-2018,Martin Jones,away,San Jose Sharks,Calgary Flames,60.0,4,2.58,-1.42,20172018
2376,2376,2376,2376,2376,3-16-2018,Mike Smith,home,Calgary Flames,San Jose Sharks,41.0333,6,1.86,-4.14,20172018
2377,2377,2377,2377,2377,3-17-2018,Keith Kinkaid,away,New Jersey Devils,Los Angeles Kings,60.0,0,3.88,3.88,20172018
2378,2378,2378,2378,2378,3-17-2018,Curtis McElhinney,home,Toronto Maple Leafs,Montreal Canadiens,59.8167,0,2.84,2.84,20172018
2379,2379,2379,2379,2379,3-17-2018,Cam Talbot,away,Edmonton Oilers,Florida Panthers,60.0,2,3.74,1.74,20172018
2380,2380,2380,2380,2380,3-17-2018,Tuukka Rask,away,Boston Bruins,Tampa Bay Lightning,60.0,0,1.72,1.72,20172018
2381,2381,2381,2381,2381,3-17-2018,Mike Condon,away,Ottawa Senators,Columbus Blue Jackets,58.8833,2,3.71,1.71,20172018
2382,2382,2382,2382,2382,3-17-2018,Devan Dubnyk,away,Minnesota Wild,Arizona Coyotes,59.8333,1,2.45,1.45,20172018
2383,2383,2383,2383,2383,3-17-2018,Antti Raanta,home,Arizona Coyotes,Minnesota Wild,58.4,2,3.35,1.35,20172018
2384,2384,2384,2384,2384,3-17-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,Ottawa Senators,60.0,1,1.79,0.79,20172018
2385,2385,2385,2385,2385,3-17-2018,Alex Lyon,away,Philadelphia Flyers,Carolina Hurricanes,59.95,2,2.75,0.75,20172018
2386,2386,2386,2386,2386,3-17-2018,Charlie Lindgren,away,Montreal Canadiens,Toronto Maple Leafs,60.0,4,4.72,0.72,20172018
2387,2387,2387,2387,2387,3-17-2018,Roberto Luongo,home,Florida Panthers,Edmonton Oilers,59.2333,3,3.44,0.44,20172018
2388,2388,2388,2388,2388,3-17-2018,Chad Johnson,home,Buffalo Sabres,Chicago Blackhawks,59.8333,3,3.21,0.21,20172018
2389,2389,2389,2389,2389,3-17-2018,Jonathan Quick,home,Los Angeles Kings,New Jersey Devils,58.3,3,2.96,-0.04,20172018
2390,2390,2390,2390,2390,3-17-2018,Cam Ward,home,Carolina Hurricanes,Philadelphia Flyers,59.7667,3,2.57,-0.43,20172018
2391,2391,2391,2391,2391,3-17-2018,Aaron Dell,away,San Jose Sharks,Vancouver Canucks,60.0,3,2.41,-0.59,20172018
2392,2392,2392,2392,2392,3-17-2018,Andrei Vasilevskiy,home,Tampa Bay Lightning,Boston Bruins,57.95,3,2.29,-0.71,20172018
2393,2393,2393,2393,2393,3-17-2018,J-F Berube,away,Chicago Blackhawks,Buffalo Sabres,58.55,4,3.14,-0.86,20172018
2394,2394,2394,2394,2394,3-17-2018,Jacob Markstrom,home,Vancouver Canucks,San Jose Sharks,58.75,4,2.33,-1.67,20172018
2395,2395,2395,2395,2395,3-17-2018,Jake Allen,home,St Louis Blues,New York Rangers,60.7833,3,1.19,-1.81,20172018
2396,2396,2396,2396,2396,3-17-2018,Alexandar Georgiev,away,New York Rangers,St Louis Blues,61.0333,4,1.84,-2.16,20172018
2397,2397,2397,2397,2397,3-18-2018,Marc-Andre Fleury,home,Vegas Golden Knights,Calgary Flames,60.0,0,2.91,2.91,20172018
2398,2398,2398,2398,2398,3-18-2018,Louis Domingue,home,Tampa Bay Lightning,Edmonton Oilers,60.0,1,2.95,1.95,20172018
2399,2399,2399,2399,2399,3-18-2018,Semyon Varlamov,home,Colorado Avalanche,Detroit Red Wings,60.0,1,2.77,1.77,20172018
2400,2400,2400,2400,2400,3-18-2018,Connor Hellebuyck,home,Winnipeg Jets,Dallas Stars,60.0,2,3.12,1.12,20172018
2401,2401,2401,2401,2401,3-18-2018,Al Montoya,away,Edmonton Oilers,Tampa Bay Lightning,58.7333,3,3.5,0.5,20172018
2402,2402,2402,2402,2402,3-18-2018,Ben Bishop,away,Dallas Stars,Winnipeg Jets,10.1833,0,0.43,0.43,20172018
2403,2403,2403,2403,2403,3-18-2018,John Gibson,home,Anaheim Ducks,New Jersey Devils,59.9167,2,1.67,-0.33,20172018
2404,2404,2404,2404,2404,3-18-2018,Scott Darling,away,Carolina Hurricanes,New York Islanders,60.0,3,2.31,-0.69,20172018
2405,2405,2405,2405,2405,3-18-2018,Petr Mrazek,home,Philadelphia Flyers,Washington Capitals,60.0,3,2.19,-0.81,20172018
2406,2406,2406,2406,2406,3-18-2018,Keith Kinkaid,away,New Jersey Devils,Anaheim Ducks,59.2333,4,3.15,-0.85,20172018
2407,2407,2407,2407,2407,3-18-2018,Kari Lehtonen,away,Dallas Stars,Winnipeg Jets,47.8333,3,2.09,-0.91,20172018
2408,2408,2408,2408,2408,3-18-2018,Jaroslav Halak,home,New York Islanders,Carolina Hurricanes,57.95,4,2.67,-1.33,20172018
2409,2409,2409,2409,2409,3-18-2018,Philipp Grubauer,away,Washington Capitals,Philadelphia Flyers,58.0,5,3.06,-1.94,20172018
2410,2410,2410,2410,2410,3-18-2018,Mike Smith,away,Calgary Flames,Vegas Golden Knights,60.0,4,2.05,-1.95,20172018
2411,2411,2411,2411,2411,3-18-2018,Jake Allen,away,St Louis Blues,Chicago Blackhawks,62.8333,4,1.9,-2.1,20172018
2412,2412,2412,2412,2412,3-18-2018,J-F Berube,home,Chicago Blackhawks,St Louis Blues,63.5167,5,2.39,-2.61,20172018
2413,2413,2413,2413,2413,3-18-2018,Jared Coreau,away,Detroit Red Wings,Colorado Avalanche,60.0,5,2.14,-2.86,20172018
2414,2414,2414,2414,2414,3-19-2018,Pekka Rinne,away,Nashville Predators,Buffalo Sabres,60.0,0,2.26,2.26,20172018
2415,2415,2415,2415,2415,3-19-2018,Antti Raanta,home,Arizona Coyotes,Calgary Flames,60.0,2,4.15,2.15,20172018
2416,2416,2416,2416,2416,3-19-2018,Roberto Luongo,away,Florida Panthers,Montreal Canadiens,59.75,0,1.93,1.93,20172018
2417,2417,2417,2417,2417,3-19-2018,Antti Niemi,home,Montreal Canadiens,Florida Panthers,57.7,2,3.04,1.04,20172018
2418,2418,2418,2418,2418,3-19-2018,Joonas Korpisalo,away,Columbus Blue Jackets,Boston Bruins,62.6667,4,3.57,-0.43,20172018
2419,2419,2419,2419,2419,3-19-2018,Mike Smith,away,Calgary Flames,Arizona Coyotes,58.5667,3,2.56,-0.44,20172018
2420,2420,2420,2420,2420,3-19-2018,Jonathan Quick,away,Los Angeles Kings,Minnesota Wild,63.6,3,1.7,-1.3,20172018
2421,2421,2421,2421,2421,3-19-2018,Linus Ullmark,home,Buffalo Sabres,Nashville Predators,59.6,4,2.68,-1.32,20172018
2422,2422,2422,2422,2422,3-19-2018,Devan Dubnyk,home,Minnesota Wild,Los Angeles Kings,64.2167,4,1.75,-2.25,20172018
2423,2423,2423,2423,2423,3-19-2018,Tuukka Rask,home,Boston Bruins,Columbus Blue Jackets,62.9167,5,1.18,-3.82,20172018
2424,2424,2424,2424,2424,3-20-2018,Christopher Gibson,home,New York Islanders,Pittsburgh Penguins,59.8667,1,3.81,2.81,20172018
2425,2425,2425,2425,2425,3-20-2018,Semyon Varlamov,away,Colorado Avalanche,Chicago Blackhawks,60.0,1,3.03,2.03,20172018
2426,2426,2426,2426,2426,3-20-2018,Matt Murray,away,Pittsburgh Penguins,New York Islanders,59.4333,3,4.43,1.43,20172018
2427,2427,2427,2427,2427,3-20-2018,Malcolm Subban,home,Vegas Golden Knights,Vancouver Canucks,40.0,1,1.83,0.83,20172018
2428,2428,2428,2428,2428,3-20-2018,Martin Jones,home,San Jose Sharks,New Jersey Devils,60.0,2,2.76,0.76,20172018
2429,2429,2429,2429,2429,3-20-2018,Braden Holtby,home,Washington Capitals,Dallas Stars,60.0,3,3.3,0.3,20172018
2430,2430,2430,2430,2430,3-20-2018,James Reimer,away,Florida Panthers,Ottawa Senators,59.9667,2,2.3,0.3,20172018
2431,2431,2431,2431,2431,3-20-2018,Marc-Andre Fleury,home,Vegas Golden Knights,Vancouver Canucks,20.0,0,0.28,0.28,20172018
2432,2432,2432,2432,2432,3-20-2018,Cam Talbot,away,Edmonton Oilers,Carolina Hurricanes,60.0,3,3.18,0.18,20172018
2433,2433,2433,2433,2433,3-20-2018,Jack Campbell,away,Los Angeles Kings,Winnipeg Jets,61.6167,2,1.93,-0.07,20172018
