Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2022-04-03,Vitek Vanecek,home,Washington Capitals,Minnesota Wild,59.0333,4,1.72
2022-04-03,Cam Talbot,away,Minnesota Wild,Washington Capitals,60.0,1,2.02
2022-04-03,Kevin Lankinen,home,Chicago Blackhawks,Arizona Coyotes,64.75,3,2.7
2022-04-03,Karel Vejmelka,away,Arizona Coyotes,Chicago Blackhawks,64.6833,2,2.4
2022-04-03,Thatcher Demko,home,Vancouver Canucks,Vegas Golden Knights,62.0833,3,2.53
2022-04-03,Robin Lehner,away,Vegas Golden Knights,Vancouver Canucks,62.0833,2,2.57
2022-04-03,John Gibson,home,Anaheim Ducks,Edmonton Oilers,60.0,6,3.49
2022-04-03,Mike Smith,away,Edmonton Oilers,Anaheim Ducks,60.0,1,2.95
2022-04-03,Chris Driedger,home,Seattle Kraken,Dallas Stars,60.0,1,2.86
2022-04-03,Jake Oettinger,away,Dallas Stars,Seattle Kraken,58.8,3,2.7
2022-04-04,Andrei Vasilevskiy,home,Tampa Bay Lightning,Toronto Maple Leafs,60.0,6,3.12
2022-04-04,Jack Campbell,away,Toronto Maple Leafs,Tampa Bay Lightning,60.0,2,2.77
2022-04-04,Elvis Merzlikins,home,Columbus Blue Jackets,Boston Bruins,60.9,3,2.45
2022-04-04,Linus Ullmark,away,Boston Bruins,Columbus Blue Jackets,60.7333,2,1.95
2022-04-04,Ville Husso,home,St Louis Blues,Arizona Coyotes,60.0,1,1.98
2022-04-04,Ivan Prosvetov,away,Arizona Coyotes,St Louis Blues,60.0,5,3.05
2022-04-04,Cal Petersen,home,Los Angeles Kings,Calgary Flames,57.75,3,3.45
2022-04-04,Jacob Markstrom,away,Calgary Flames,Los Angeles Kings,59.6167,2,3.39
2022-04-05,Craig Anderson,home,Buffalo Sabres,Carolina Hurricanes,60.0,2,3.33
2022-04-05,Frederik Andersen,away,Carolina Hurricanes,Buffalo Sabres,56.0667,4,2.23
2022-04-05,Jake Allen,home,Montreal Canadiens,Ottawa Senators,59.85,5,3.21
2022-04-05,Anton Forsberg,away,Ottawa Senators,Montreal Canadiens,59.7667,3,2.55
2022-04-05,Alex Nedeljkovic,home,Detroit Red Wings,Boston Bruins,59.8,3,4.4
2022-04-05,Jeremy Swayman,away,Boston Bruins,Detroit Red Wings,57.05,4,2.58
2022-04-05,Spencer Knight,home,Florida Panthers,Toronto Maple Leafs,40.7167,2,2.26
2022-04-05,Sergei Bobrovsky,home,Florida Panthers,Toronto Maple Leafs,21.95,4,1.91
2022-04-05,Jack Campbell,away,Toronto Maple Leafs,Florida Panthers,25.4333,4,2.11
2022-04-05,Erik Kallgren,away,Toronto Maple Leafs,Florida Panthers,37.2,3,2.93
2022-04-05,Nico Daws,home,New Jersey Devils,New York Rangers,58.4333,3,2.02
2022-04-05,Alexandar Georgiev,away,New York Rangers,New Jersey Devils,60.0,1,1.7
2022-04-05,Carter Hart,home,Philadelphia Flyers,Columbus Blue Jackets,57.7833,3,2.16
2022-04-05,Elvis Merzlikins,away,Columbus Blue Jackets,Philadelphia Flyers,60.0,2,3.86
2022-04-05,Tristan Jarry,home,Pittsburgh Penguins,Colorado Avalanche,58.8,5,2.15
2022-04-05,Darcy Kuemper,away,Colorado Avalanche,Pittsburgh Penguins,59.35,4,3.79
2022-04-05,Juuse Saros,home,Nashville Predators,Minnesota Wild,59.7833,2,4.19
2022-04-05,Marc-Andre Fleury,away,Minnesota Wild,Nashville Predators,55.4167,5,2.25
2022-04-05,Jake Oettinger,home,Dallas Stars,New York Islanders,59.9167,2,2.0
2022-04-05,Semyon Varlamov,away,New York Islanders,Dallas Stars,57.9333,3,3.94
2022-04-05,James Reimer,home,San Jose Sharks,Edmonton Oilers,60.5167,2,1.82
2022-04-05,Mike Smith,away,Edmonton Oilers,San Jose Sharks,60.3667,1,2.51
2022-04-06,Ilya Samsonov,home,Washington Capitals,Tampa Bay Lightning,58.9333,3,2.22
2022-04-06,Andrei Vasilevskiy,away,Tampa Bay Lightning,Washington Capitals,57.5667,4,3.48
2022-04-06,Ville Husso,home,St Louis Blues,Seattle Kraken,59.9833,1,2.96
2022-04-06,Chris Driedger,away,Seattle Kraken,St Louis Blues,58.7667,3,3.32
2022-04-06,Connor Hellebuyck,home,Winnipeg Jets,Detroit Red Wings,57.45,2,3.64
2022-04-06,Thomas Greiss,away,Detroit Red Wings,Winnipeg Jets,59.35,1,3.87
2022-04-06,Robin Lehner,home,Vegas Golden Knights,Vancouver Canucks,60.0,5,2.61
2022-04-06,Thatcher Demko,away,Vancouver Canucks,Vegas Golden Knights,60.0,1,3.55
2022-04-06,Anthony Stolarz,home,Anaheim Ducks,Calgary Flames,59.7167,3,2.75
2022-04-06,Jacob Markstrom,away,Calgary Flames,Anaheim Ducks,60.0,2,3.11
2022-02-07,Matt Murray,home,Ottawa Senators,New Jersey Devils,60.0,1,2.97
2022-02-07,Nico Daws,away,New Jersey Devils,Ottawa Senators,60.0,4,2.31
2022-04-07,Igor Shesterkin,home,New York Rangers,Pittsburgh Penguins,60.0,0,2.54
2022-04-07,Tristan Jarry,away,Pittsburgh Penguins,New York Rangers,57.1833,2,1.19
2022-04-07,Antti Raanta,home,Carolina Hurricanes,Buffalo Sabres,60.0,3,2.06
2022-04-07,Craig Anderson,away,Buffalo Sabres,Carolina Hurricanes,59.0667,4,2.67
2022-04-07,Elvis Merzlikins,home,Columbus Blue Jackets,Philadelphia Flyers,60.0,4,3.14
2022-04-07,Martin Jones,away,Philadelphia Flyers,Columbus Blue Jackets,59.45,1,1.39
2022-04-07,Kevin Lankinen,home,Chicago Blackhawks,Seattle Kraken,58.5333,2,2.39
2022-04-07,Philipp Grubauer,away,Seattle Kraken,Chicago Blackhawks,60.0,0,2.1
2022-04-07,Scott Wedgewood,home,Dallas Stars,Toronto Maple Leafs,62.1667,4,2.64
2022-04-07,Jack Campbell,away,Toronto Maple Leafs,Dallas Stars,61.5833,3,1.76
2022-04-07,Harri Sateri,home,Arizona Coyotes,Vancouver Canucks,59.95,5,3.85
2022-04-07,Jaroslav Halak,away,Vancouver Canucks,Arizona Coyotes,60.0,1,2.76
2022-04-07,Jonathan Quick,home,Los Angeles Kings,Edmonton Oilers,58.8667,3,3.02
2022-04-07,Mike Smith,away,Edmonton Oilers,Los Angeles Kings,60.0,2,3.19
2022-04-07,Kaapo Kahkonen,home,San Jose Sharks,Calgary Flames,10.4333,0,0.38
2022-04-07,James Reimer,home,San Jose Sharks,Calgary Flames,48.7167,3,3.5
2022-04-07,Dan Vladar,away,Calgary Flames,San Jose Sharks,60.0,2,2.43
2022-04-08,Andrei Vasilevskiy,home,Tampa Bay Lightning,Boston Bruins,63.2167,2,2.46
2022-04-08,Linus Ullmark,away,Boston Bruins,Tampa Bay Lightning,63.6167,1,2.36
2022-04-08,Sergei Bobrovsky,home,Florida Panthers,Buffalo Sabres,60.0,3,1.87
2022-04-08,Dustin Tokarski,away,Buffalo Sabres,Florida Panthers,59.5667,4,3.6
2022-04-08,Frederik Andersen,home,Carolina Hurricanes,New York Islanders,58.1167,2,1.9
2022-04-08,Ilya Sorokin,away,New York Islanders,Carolina Hurricanes,59.75,1,1.86
2022-04-08,Ville Husso,home,St Louis Blues,Minnesota Wild,61.45,3,2.74
2022-04-08,Cam Talbot,away,Minnesota Wild,St Louis Blues,61.45,4,1.86
2022-04-08,Connor Hellebuyck,home,Winnipeg Jets,Colorado Avalanche,60.5,5,3.36
2022-04-08,Pavel Francouz,away,Colorado Avalanche,Winnipeg Jets,62.7,4,4.78
2022-04-09,Erik Kallgren,home,Toronto Maple Leafs,Montreal Canadiens,60.0,2,2.3
2022-04-09,Jake Allen,away,Montreal Canadiens,Toronto Maple Leafs,13.5333,1,1.08
2022-04-09,Sam Montembeault,away,Montreal Canadiens,Toronto Maple Leafs,44.8,2,2.73
2022-04-09,Alex Nedeljkovic,home,Detroit Red Wings,Columbus Blue Jackets,63.3167,5,3.35
2022-04-09,Elvis Merzlikins,away,Columbus Blue Jackets,Detroit Red Wings,63.3167,4,2.94
2022-04-09,Igor Shesterkin,home,New York Rangers,Ottawa Senators,60.0,1,2.09
2022-04-09,Anton Forsberg,away,Ottawa Senators,New York Rangers,60.0,5,3.59
2022-04-09,Martin Jones,home,Philadelphia Flyers,Anaheim Ducks,57.05,5,3.02
2022-04-09,Anthony Stolarz,away,Anaheim Ducks,Philadelphia Flyers,60.0,3,2.09
2022-04-09,Tristan Jarry,home,Pittsburgh Penguins,Washington Capitals,58.5833,4,3.93
2022-04-09,Ilya Samsonov,away,Washington Capitals,Pittsburgh Penguins,60.0,3,3.87
2022-04-09,Juuse Saros,home,Nashville Predators,Florida Panthers,58.7667,2,2.42
2022-04-09,Spencer Knight,away,Florida Panthers,Nashville Predators,59.8,1,2.32
2022-04-09,Jake Oettinger,home,Dallas Stars,New Jersey Devils,59.3833,3,1.98
2022-04-09,Nico Daws,away,New Jersey Devils,Dallas Stars,59.9667,1,2.69
2022-04-10,Marc-Andre Fleury,home,Minnesota Wild,Los Angeles Kings,59.6,3,3.11
2022-04-10,Cal Petersen,away,Los Angeles Kings,Minnesota Wild,60.0,6,2.43
2022-04-09,Mikko Koskinen,home,Edmonton Oilers,Colorado Avalanche,65.0,1,2.75
2022-04-09,Darcy Kuemper,away,Colorado Avalanche,Edmonton Oilers,65.0,1,3.78
2022-04-09,Thatcher Demko,home,Vancouver Canucks,San Jose Sharks,59.75,2,4.06
2022-04-09,Kaapo Kahkonen,away,San Jose Sharks,Vancouver Canucks,57.8333,3,4.82
2022-04-09,Robin Lehner,home,Vegas Golden Knights,Arizona Coyotes,59.8,1,2.69
2022-04-09,Karel Vejmelka,away,Arizona Coyotes,Vegas Golden Knights,60.0,6,3.03
2022-04-09,Philipp Grubauer,home,Seattle Kraken,Calgary Flames,58.3,3,2.69
2022-04-09,Jacob Markstrom,away,Calgary Flames,Seattle Kraken,59.2,1,2.12
2022-04-10,Mads Sogaard,home,Ottawa Senators,Winnipeg Jets,57.3,4,2.61
2022-04-10,Connor Hellebuyck,away,Winnipeg Jets,Ottawa Senators,60.0,3,3.77
2022-04-10,Brian Elliott,home,Tampa Bay Lightning,Buffalo Sabres,60.0,0,2.23
2022-04-10,Craig Anderson,away,Buffalo Sabres,Tampa Bay Lightning,60.0,5,3.09
2022-04-10,Casey DeSmith,home,Pittsburgh Penguins,Nashville Predators,62.35,2,2.71
2022-04-10,David Rittich,away,Nashville Predators,Pittsburgh Penguins,62.0833,3,2.64
2022-04-10,Vitek Vanecek,home,Washington Capitals,Boston Bruins,59.0833,2,3.81
2022-04-10,Linus Ullmark,away,Boston Bruins,Washington Capitals,58.1333,3,3.14
2022-04-10,Frederik Andersen,home,Carolina Hurricanes,Anaheim Ducks,60.0,2,1.57
2022-04-10,John Gibson,away,Anaheim Ducks,Carolina Hurricanes,58.9833,4,4.59
2022-04-10,Kevin Lankinen,home,Chicago Blackhawks,Dallas Stars,40.0,5,2.54
2022-04-10,Collin Delia,home,Chicago Blackhawks,Dallas Stars,17.2167,1,0.98
2022-04-10,Jake Oettinger,away,Dallas Stars,Chicago Blackhawks,59.7,4,2.32
2022-02-20,James Reimer,home,San Jose Sharks,Vegas Golden Knights,57.9833,3,2.8
2022-02-20,Logan Thompson,away,Vegas Golden Knights,San Jose Sharks,60.0,1,2.54
2022-04-11,Sam Montembeault,home,Montreal Canadiens,Winnipeg Jets,59.9,3,2.44
2022-04-11,Connor Hellebuyck,away,Winnipeg Jets,Montreal Canadiens,60.0,2,2.51
2022-04-12,Cam Talbot,home,Minnesota Wild,Edmonton Oilers,60.0,1,1.63
2022-04-12,Mikko Koskinen,away,Edmonton Oilers,Minnesota Wild,59.4,5,2.41
2022-04-12,Jeremy Swayman,home,Boston Bruins,St Louis Blues,57.9,4,2.28
2022-04-12,Ville Husso,away,St Louis Blues,Boston Bruins,60.0,2,2.53
2022-04-12,Erik Kallgren,home,Toronto Maple Leafs,Buffalo Sabres,58.5833,4,1.73
2022-04-12,Craig Anderson,away,Buffalo Sabres,Toronto Maple Leafs,60.0,2,3.16
2022-04-12,Thomas Greiss,home,Detroit Red Wings,Ottawa Senators,58.8333,2,2.54
2022-04-12,Anton Forsberg,away,Ottawa Senators,Detroit Red Wings,60.0,1,2.06
2022-04-12,Sergei Bobrovsky,home,Florida Panthers,Anaheim Ducks,63.6833,2,1.79
2022-04-12,John Gibson,away,Anaheim Ducks,Florida Panthers,63.6833,3,5.32
2022-04-12,Igor Shesterkin,home,New York Rangers,Carolina Hurricanes,58.4333,3,2.08
2022-04-12,Frederik Andersen,away,Carolina Hurricanes,New York Rangers,59.7333,2,2.55
2022-04-29,Casey DeSmith,home,Pittsburgh Penguins,Columbus Blue Jackets,60.0,3,3.74
2022-04-29,J-F Berube,away,Columbus Blue Jackets,Pittsburgh Penguins,6.4333,3,0.99
2022-04-29,Elvis Merzlikins,away,Columbus Blue Jackets,Pittsburgh Penguins,53.15,2,3.07
2022-04-12,Ilya Samsonov,home,Washington Capitals,Philadelphia Flyers,59.05,2,1.96
2022-04-12,Martin Jones,away,Philadelphia Flyers,Washington Capitals,40.0,6,2.32
2022-04-12,Carter Hart,away,Philadelphia Flyers,Washington Capitals,20.0,3,1.12
2022-04-14,Kevin Lankinen,home,Chicago Blackhawks,San Jose Sharks,64.95,4,2.89
2022-04-14,James Reimer,away,San Jose Sharks,Chicago Blackhawks,65.0,4,2.97
2022-04-14,Juuse Saros,home,Nashville Predators,Edmonton Oilers,59.6333,4,2.34
2022-04-14,Mike Smith,away,Edmonton Oilers,Nashville Predators,59.8833,0,2.32
2022-04-12,Scott Wedgewood,home,Dallas Stars,Tampa Bay Lightning,59.8833,0,2.66
2022-04-12,Andrei Vasilevskiy,away,Tampa Bay Lightning,Dallas Stars,58.2,1,3.33
2022-04-12,Jacob Markstrom,home,Calgary Flames,Seattle Kraken,40.0,3,1.82
2022-04-12,Dan Vladar,home,Calgary Flames,Seattle Kraken,20.0,0,0.62
2022-04-12,Chris Driedger,away,Seattle Kraken,Calgary Flames,59.4,4,3.12
2022-04-12,Thatcher Demko,home,Vancouver Canucks,Vegas Golden Knights,60.85,4,3.14
2022-04-12,Robin Lehner,away,Vegas Golden Knights,Vancouver Canucks,59.7833,5,3.02
2022-04-12,Karel Vejmelka,home,Arizona Coyotes,New Jersey Devils,60.0,6,4.28
2022-04-12,Nico Daws,away,New Jersey Devils,Arizona Coyotes,60.0,2,2.06
2022-04-13,Felix Sandstrom,home,Philadelphia Flyers,New York Rangers,59.3833,3,3.07
2022-04-13,Alexandar Georgiev,away,New York Rangers,Philadelphia Flyers,60.0,0,2.61
2022-04-13,Elvis Merzlikins,home,Columbus Blue Jackets,Montreal Canadiens,60.0,1,2.3
2022-04-13,Sam Montembeault,away,Montreal Canadiens,Columbus Blue Jackets,59.8833,5,2.85
2022-05-01,Eric Comrie,home,Winnipeg Jets,Seattle Kraken,59.8167,3,2.84
2022-05-01,Chris Driedger,away,Seattle Kraken,Winnipeg Jets,59.0333,4,2.84
2022-04-13,Darcy Kuemper,home,Colorado Avalanche,Los Angeles Kings,59.45,3,2.23
2022-04-13,Jonathan Quick,away,Los Angeles Kings,Colorado Avalanche,10.25,3,0.55
2022-04-13,Cal Petersen,away,Los Angeles Kings,Colorado Avalanche,49.75,6,1.86
2022-04-14,Jeremy Swayman,home,Boston Bruins,Ottawa Senators,38.2167,3,2.51
2022-04-14,Linus Ullmark,home,Boston Bruins,Ottawa Senators,20.0,0,0.51
2022-04-14,Anton Forsberg,away,Ottawa Senators,Boston Bruins,60.0,2,2.65
2022-04-14,Craig Anderson,home,Buffalo Sabres,St Louis Blues,59.4833,5,2.87
2022-04-14,Jordan Binnington,away,St Louis Blues,Buffalo Sabres,59.7667,2,3.72
2022-04-14,Jack Campbell,home,Toronto Maple Leafs,Washington Capitals,60.0,3,2.42
2022-04-14,Ilya Samsonov,away,Washington Capitals,Toronto Maple Leafs,30.6167,4,2.29
2022-04-14,Vitek Vanecek,away,Washington Capitals,Toronto Maple Leafs,29.3833,3,1.11
2022-04-14,Brian Elliott,home,Tampa Bay Lightning,Anaheim Ducks,29.65,0,1.22
2022-04-14,Andrei Vasilevskiy,home,Tampa Bay Lightning,Anaheim Ducks,30.6833,3,1.46
2022-04-14,Anthony Stolarz,away,Anaheim Ducks,Tampa Bay Lightning,61.9667,4,3.42
2022-04-14,Tristan Jarry,home,Pittsburgh Penguins,New York Islanders,60.0,3,2.82
2022-04-14,Ilya Sorokin,away,New York Islanders,Pittsburgh Penguins,58.7833,4,2.28
2022-04-14,Antti Raanta,home,Carolina Hurricanes,Detroit Red Wings,60.0,3,2.2
2022-04-14,Alex Nedeljkovic,away,Detroit Red Wings,Carolina Hurricanes,60.0,0,4.99
2022-04-12,Collin Delia,home,Chicago Blackhawks,Los Angeles Kings,58.8833,4,2.05
2022-04-12,Jonathan Quick,away,Los Angeles Kings,Chicago Blackhawks,60.0,2,2.16
2022-04-12,Juuse Saros,home,Nashville Predators,San Jose Sharks,63.3,0,1.75
2022-04-12,Kaapo Kahkonen,away,San Jose Sharks,Nashville Predators,63.3,1,3.28
2022-04-14,Scott Wedgewood,home,Dallas Stars,Minnesota Wild,61.05,3,1.88
2022-04-14,Marc-Andre Fleury,away,Minnesota Wild,Dallas Stars,61.6667,2,3.02
2022-04-14,Pavel Francouz,home,Colorado Avalanche,New Jersey Devils,59.8167,1,2.03
2022-04-14,Andrew Hammond,away,New Jersey Devils,Colorado Avalanche,58.1667,3,2.36
2022-04-14,Jacob Markstrom,home,Calgary Flames,Vegas Golden Knights,28.7667,4,2.63
2022-04-14,Dan Vladar,home,Calgary Flames,Vegas Golden Knights,30.8,2,0.65
2022-04-14,Logan Thompson,away,Vegas Golden Knights,Calgary Flames,60.0,1,3.45
2022-04-14,Thatcher Demko,home,Vancouver Canucks,Arizona Coyotes,60.0,1,2.12
2022-04-14,Harri Sateri,away,Arizona Coyotes,Vancouver Canucks,20.0,1,0.8
2022-04-14,Karel Vejmelka,away,Arizona Coyotes,Vancouver Canucks,40.0,6,2.4
2022-04-15,Carey Price,home,Montreal Canadiens,New York Islanders,58.8167,2,1.94
2022-04-15,Ilya Sorokin,away,New York Islanders,Montreal Canadiens,60.0,0,3.15
2022-04-15,Sergei Bobrovsky,home,Florida Panthers,Winnipeg Jets,60.0,1,3.17
2022-04-15,Eric Comrie,away,Winnipeg Jets,Florida Panthers,20.0,2,1.28
2022-04-15,Connor Hellebuyck,away,Winnipeg Jets,Florida Panthers,40.0,4,3.14
2022-04-16,Mike Smith,home,Edmonton Oilers,Vegas Golden Knights,59.8833,0,2.79
2022-04-16,Logan Thompson,away,Vegas Golden Knights,Edmonton Oilers,60.0,4,3.23
2022-04-16,Jeremy Swayman,home,Boston Bruins,Pittsburgh Penguins,60.0,1,1.37
2022-04-16,Casey DeSmith,away,Pittsburgh Penguins,Boston Bruins,57.9,2,1.73
2022-04-16,Craig Anderson,home,Buffalo Sabres,Philadelphia Flyers,59.9,3,1.79
2022-04-16,Martin Jones,away,Philadelphia Flyers,Buffalo Sabres,57.5,4,2.86
2022-04-16,Sam Montembeault,home,Montreal Canadiens,Washington Capitals,60.0,8,4.64
2022-04-16,Vitek Vanecek,away,Washington Capitals,Montreal Canadiens,60.0,4,3.35
2022-04-16,Anton Forsberg,home,Ottawa Senators,Toronto Maple Leafs,63.4333,5,3.93
2022-04-16,Erik Kallgren,away,Toronto Maple Leafs,Ottawa Senators,63.4333,4,1.91
2022-04-16,Brian Elliott,home,Tampa Bay Lightning,Winnipeg Jets,60.0,4,1.7
2022-04-16,Eric Comrie,away,Winnipeg Jets,Tampa Bay Lightning,8.0833,0,0.36
2022-04-16,Connor Hellebuyck,away,Winnipeg Jets,Tampa Bay Lightning,51.9167,7,2.65
2022-04-16,Igor Shesterkin,home,New York Rangers,Detroit Red Wings,60.0,0,1.12
2022-04-16,Thomas Greiss,away,Detroit Red Wings,New York Rangers,60.0,4,3.03
2022-04-16,Ville Husso,home,St Louis Blues,Minnesota Wild,60.9333,5,3.59
2022-04-16,Cam Talbot,away,Minnesota Wild,St Louis Blues,60.6833,6,3.13
2022-04-16,Juuse Saros,home,Nashville Predators,Chicago Blackhawks,60.0,3,2.14
2022-04-16,Kevin Lankinen,away,Chicago Blackhawks,Nashville Predators,57.4667,4,3.02
2022-04-16,Jake Oettinger,home,Dallas Stars,San Jose Sharks,60.0,1,1.52
2022-04-16,Kaapo Kahkonen,away,San Jose Sharks,Dallas Stars,58.5167,2,2.89
2022-04-16,Darcy Kuemper,home,Colorado Avalanche,Carolina Hurricanes,60.0,4,2.82
2022-04-16,Frederik Andersen,away,Carolina Hurricanes,Colorado Avalanche,55.3167,7,3.59
2022-04-16,Antti Raanta,away,Carolina Hurricanes,Colorado Avalanche,4.5167,0,0.64
2022-04-16,Jacob Markstrom,home,Calgary Flames,Arizona Coyotes,60.0,1,2.67
2022-04-16,Harri Sateri,away,Arizona Coyotes,Calgary Flames,43.1833,7,2.49
2022-04-16,Karel Vejmelka,away,Arizona Coyotes,Calgary Flames,16.8167,2,0.71
2022-04-29,Mikko Koskinen,home,Edmonton Oilers,Vancouver Canucks,65.0,2,4.61
2022-04-29,Spencer Martin,away,Vancouver Canucks,Edmonton Oilers,64.7833,2,3.03
2022-04-16,Jonathan Quick,home,Los Angeles Kings,Columbus Blue Jackets,60.0,1,2.96
2022-04-16,Elvis Merzlikins,away,Columbus Blue Jackets,Los Angeles Kings,58.6333,2,4.82
2022-04-16,Philipp Grubauer,home,Seattle Kraken,New Jersey Devils,65.0,3,3.02
2022-04-16,Nico Daws,away,New Jersey Devils,Seattle Kraken,64.7,3,2.44
2022-04-17,Alex Nedeljkovic,home,Detroit Red Wings,Florida Panthers,59.4833,6,3.56
2022-04-17,Spencer Knight,away,Florida Panthers,Detroit Red Wings,59.4167,1,3.1
2022-01-22,Semyon Varlamov,home,New York Islanders,Toronto Maple Leafs,57.9,3,2.29
2022-01-22,Petr Mrazek,away,Toronto Maple Leafs,New York Islanders,59.7833,1,2.26
2022-04-17,Felix Sandstrom,home,Philadelphia Flyers,Buffalo Sabres,58.35,4,3.69
2022-04-17,Dustin Tokarski,away,Buffalo Sabres,Philadelphia Flyers,60.0,3,3.99
2022-04-17,David Rittich,home,Nashville Predators,St Louis Blues,30.5167,4,0.96
2022-04-17,Juuse Saros,home,Nashville Predators,St Louis Blues,29.4833,4,1.63
2022-04-17,Jordan Binnington,away,St Louis Blues,Nashville Predators,60.0,3,2.9
2022-04-17,Marc-Andre Fleury,home,Minnesota Wild,San Jose Sharks,60.9167,4,2.5
2022-04-17,James Reimer,away,San Jose Sharks,Minnesota Wild,61.0833,5,2.45
2022-04-17,John Gibson,home,Anaheim Ducks,Columbus Blue Jackets,60.0,4,3.2
2022-04-17,J-F Berube,away,Columbus Blue Jackets,Anaheim Ducks,59.1167,5,2.79
2022-04-18,Darcy Kuemper,home,Colorado Avalanche,Washington Capitals,58.5167,3,1.72
2022-04-18,Ilya Samsonov,away,Washington Capitals,Colorado Avalanche,60.0,2,2.43
2022-04-18,Thatcher Demko,home,Vancouver Canucks,Dallas Stars,60.0,2,2.02
2022-04-18,Jake Oettinger,away,Dallas Stars,Vancouver Canucks,30.55,4,1.72
2022-04-18,Scott Wedgewood,away,Dallas Stars,Vancouver Canucks,27.5833,1,0.86
2022-04-18,Karel Vejmelka,home,Arizona Coyotes,Carolina Hurricanes,59.3,5,4.4
2022-04-18,Antti Raanta,away,Carolina Hurricanes,Arizona Coyotes,60.0,3,2.29
2022-04-18,Robin Lehner,home,Vegas Golden Knights,New Jersey Devils,57.5,3,2.6
2022-04-18,Andrew Hammond,away,New Jersey Devils,Vegas Golden Knights,60.0,2,4.52
2022-04-19,Jack Campbell,home,Toronto Maple Leafs,Philadelphia Flyers,60.0,2,2.97
2022-04-19,Martin Jones,away,Philadelphia Flyers,Toronto Maple Leafs,59.4667,4,2.41
2022-04-19,Carey Price,home,Montreal Canadiens,Minnesota Wild,59.8667,2,3.76
2022-04-19,Cam Talbot,away,Minnesota Wild,Montreal Canadiens,60.0,0,2.18
2022-04-19,Andrei Vasilevskiy,home,Tampa Bay Lightning,Detroit Red Wings,57.8833,4,3.4
2022-04-19,Thomas Greiss,away,Detroit Red Wings,Tampa Bay Lightning,60.0,3,4.45
2022-04-19,Ilya Sorokin,home,New York Islanders,Florida Panthers,60.3333,3,5.15
2022-04-19,Sergei Bobrovsky,away,Florida Panthers,New York Islanders,60.1667,2,3.26
2022-04-19,Igor Shesterkin,home,New York Rangers,Winnipeg Jets,59.5833,0,2.28
2022-04-19,Eric Comrie,away,Winnipeg Jets,New York Rangers,57.55,2,2.22
2022-04-19,Ville Husso,home,St Louis Blues,Boston Bruins,60.8,3,2.8
2022-04-19,Jeremy Swayman,away,Boston Bruins,St Louis Blues,60.8,2,1.79
2022-04-19,John Gibson,home,Anaheim Ducks,Los Angeles Kings,58.2333,2,2.02
2022-04-19,Jonathan Quick,away,Los Angeles Kings,Anaheim Ducks,60.0,1,3.09
2022-04-19,Kaapo Kahkonen,home,San Jose Sharks,Columbus Blue Jackets,60.0,2,2.72
