,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season,Score
29128,1017,1017,1017,1017,2018-12-11,Philipp Grubauer,home,Colorado Avalanche,Edmonton Oilers,23.25,3,0.61,20182019,
29129,1018,1018,1018,1018,2018-12-11,Mikko Koskinen,away,Edmonton Oilers,Colorado Avalanche,60.0,4,3.74,20182019,
29130,1019,1019,1019,1019,2018-12-12,Robin Lehner,home,New York Islanders,Vegas Golden Knights,58.6833,3,1.49,20182019,
29131,1020,1020,1020,1020,2018-12-12,Marc-Andre Fleury,away,Vegas Golden Knights,New York Islanders,60.0,2,2.19,20182019,
29132,1021,1021,1021,1021,2018-12-12,Corey Crawford,home,Chicago Blackhawks,Pittsburgh Penguins,60.0,3,2.51,20182019,
29133,1022,1022,1022,1022,2018-12-12,Casey DeSmith,away,Pittsburgh Penguins,Chicago Blackhawks,58.1833,4,1.29,20182019,
29134,1023,1023,1023,1023,2018-12-12,David Rittich,home,Calgary Flames,Philadelphia Flyers,18.65,1,0.33,20182019,
29135,1024,1024,1024,1024,2018-12-12,Mike Smith,home,Calgary Flames,Philadelphia Flyers,40.0,4,1.98,20182019,
29136,1025,1025,1025,1025,2018-12-12,Anthony Stolarz,away,Philadelphia Flyers,Calgary Flames,60.5833,6,4.5,20182019,
29137,1026,1026,1026,1026,2018-12-12,John Gibson,home,Anaheim Ducks,Dallas Stars,60.0,3,3.29,20182019,
29138,1027,1027,1027,1027,2018-12-12,Ben Bishop,away,Dallas Stars,Anaheim Ducks,56.3167,5,4.01,20182019,
29139,1028,1028,1028,1028,2018-12-13,Carter Hutton,home,Buffalo Sabres,Arizona Coyotes,60.0,1,1.68,20182019,
29140,1029,1029,1029,1029,2018-12-13,Darcy Kuemper,away,Arizona Coyotes,Buffalo Sabres,57.1167,3,2.22,20182019,
29141,1030,1030,1030,1030,2018-12-13,Sergei Bobrovsky,home,Columbus Blue Jackets,Los Angeles Kings,60.0,1,2.93,20182019,
29142,1031,1031,1031,1031,2018-12-13,Jonathan Quick,away,Los Angeles Kings,Columbus Blue Jackets,59.95,4,3.0,20182019,
29143,1032,1032,1032,1032,2018-12-13,Carey Price,home,Montreal Canadiens,Carolina Hurricanes,59.5667,4,2.94,20182019,
29144,1033,1033,1033,1033,2018-12-13,Petr Mrazek,away,Carolina Hurricanes,Montreal Canadiens,57.8833,5,3.09,20182019,
29145,1034,1034,1034,1034,2018-12-13,Andrei Vasilevskiy,home,Tampa Bay Lightning,Toronto Maple Leafs,59.9833,1,3.72,20182019,
29146,1035,1035,1035,1035,2018-12-13,Frederik Andersen,away,Toronto Maple Leafs,Tampa Bay Lightning,59.6667,4,1.92,20182019,
29147,1036,1036,1036,1036,2018-12-13,Pekka Rinne,home,Nashville Predators,Vancouver Canucks,62.4,3,1.65,20182019,
29148,1037,1037,1037,1037,2018-12-13,Anders Nilsson,away,Vancouver Canucks,Nashville Predators,61.9,4,3.14,20182019,
29149,1038,1038,1038,1038,2018-12-13,Devan Dubnyk,home,Minnesota Wild,Florida Panthers,60.0,1,2.27,20182019,
29150,1039,1039,1039,1039,2018-12-13,James Reimer,away,Florida Panthers,Minnesota Wild,59.8833,5,1.71,20182019,
29151,1040,1040,1040,1040,2018-12-13,Connor Hellebuyck,home,Winnipeg Jets,Edmonton Oilers,60.6667,4,1.98,20182019,
29152,1041,1041,1041,1041,2018-12-13,Cam Talbot,away,Edmonton Oilers,Winnipeg Jets,60.6167,5,3.25,20182019,
29153,1042,1042,1042,1042,2018-12-13,Martin Jones,home,San Jose Sharks,Dallas Stars,60.0,2,1.75,20182019,
29154,1043,1043,1043,1043,2018-12-13,Anton Khudobin,away,Dallas Stars,San Jose Sharks,58.3667,3,1.48,20182019,
29155,1044,1044,1044,1044,2018-12-14,Keith Kinkaid,home,New Jersey Devils,Vegas Golden Knights,51.0,1,1.65,20182019,
29156,1045,1045,1045,1045,2018-12-14,Cory Schneider,home,New Jersey Devils,Vegas Golden Knights,9.6,3,0.46,20182019,
29157,1046,1046,1046,1046,2018-12-14,Marc-Andre Fleury,away,Vegas Golden Knights,New Jersey Devils,60.6833,5,3.53,20182019,
29158,1047,1047,1047,1047,2018-12-14,Henrik Lundqvist,home,New York Rangers,Arizona Coyotes,64.3833,4,3.32,20182019,
29159,1048,1048,1048,1048,2018-12-14,Adin Hill,away,Arizona Coyotes,New York Rangers,64.4667,3,4.5,20182019,
29160,1049,1049,1049,1049,2018-12-14,Casey DeSmith,home,Pittsburgh Penguins,Boston Bruins,60.0,3,4.89,20182019,
29161,1050,1050,1050,1050,2018-12-14,Jaroslav Halak,away,Boston Bruins,Pittsburgh Penguins,58.5833,4,1.92,20182019,
29162,1051,1051,1051,1051,2018-12-14,Jimmy Howard,home,Detroit Red Wings,Ottawa Senators,58.5667,3,3.29,20182019,
29163,1052,1052,1052,1052,2018-12-14,Craig Anderson,away,Ottawa Senators,Detroit Red Wings,60.0,2,2.36,20182019,
29164,1053,1053,1053,1053,2018-12-14,Scott Darling,home,Carolina Hurricanes,Washington Capitals,64.9667,5,3.5,20182019,
29165,1054,1054,1054,1054,2018-12-14,Braden Holtby,away,Washington Capitals,Carolina Hurricanes,65.0,5,3.33,20182019,
29166,1055,1055,1055,1055,2018-12-14,Jake Allen,home,St Louis Blues,Colorado Avalanche,62.0833,3,3.31,20182019,
29167,1056,1056,1056,1056,2018-12-14,Philipp Grubauer,away,Colorado Avalanche,St Louis Blues,61.7333,4,1.92,20182019,
29168,1057,1057,1057,1057,2018-12-14,Corey Crawford,home,Chicago Blackhawks,Winnipeg Jets,60.5,4,3.34,20182019,
29169,1058,1058,1058,1058,2018-12-14,Laurent Brossoit,away,Winnipeg Jets,Chicago Blackhawks,60.3167,3,2.27,20182019,
29170,1059,1059,1059,1059,2018-12-15,Devan Dubnyk,home,Minnesota Wild,Calgary Flames,57.9167,2,1.87,20182019,
29171,1060,1060,1060,1060,2018-12-15,David Rittich,away,Calgary Flames,Minnesota Wild,60.0,1,1.97,20182019,
29172,1061,1061,1061,1061,2018-12-15,Carey Price,home,Montreal Canadiens,Ottawa Senators,59.7167,2,1.39,20182019,
29173,1062,1062,1062,1062,2018-12-15,Mike McKenna,away,Ottawa Senators,Montreal Canadiens,59.8833,4,2.99,20182019,
29174,1063,1063,1063,1063,2018-12-15,Roberto Luongo,home,Florida Panthers,Toronto Maple Leafs,63.4,3,3.42,20182019,
29175,1064,1064,1064,1064,2018-12-15,Frederik Andersen,away,Toronto Maple Leafs,Florida Panthers,62.4833,4,2.1,20182019,
29176,1065,1065,1065,1065,2018-12-15,Thomas Greiss,home,New York Islanders,Detroit Red Wings,64.8833,3,1.71,20182019,
29177,1066,1066,1066,1066,2018-12-15,Jonathan Bernier,away,Detroit Red Wings,New York Islanders,64.5333,3,5.85,20182019,
29178,1067,1067,1067,1067,2018-12-15,Matt Murray,home,Pittsburgh Penguins,Los Angeles Kings,63.9167,3,2.46,20182019,
29179,1068,1068,1068,1068,2018-12-15,Jonathan Quick,away,Los Angeles Kings,Pittsburgh Penguins,63.9833,4,2.95,20182019,
29180,1069,1069,1069,1069,2018-12-15,Pheonix Copley,home,Washington Capitals,Buffalo Sabres,65.0,3,3.19,20182019,
29181,1070,1070,1070,1070,2018-12-15,Carter Hutton,away,Buffalo Sabres,Washington Capitals,65.0,3,3.92,20182019,
29182,1071,1071,1071,1071,2018-12-15,Sergei Bobrovsky,home,Columbus Blue Jackets,Anaheim Ducks,60.55,2,1.46,20182019,
29183,1072,1072,1072,1072,2018-12-15,John Gibson,away,Anaheim Ducks,Columbus Blue Jackets,61.3167,1,3.33,20182019,
29184,1073,1073,1073,1073,2018-12-15,Juuse Saros,home,Nashville Predators,New Jersey Devils,64.9667,1,2.71,20182019,
29185,1074,1074,1074,1074,2018-12-15,Keith Kinkaid,away,New Jersey Devils,Nashville Predators,63.95,1,2.47,20182019,
29186,1075,1075,1075,1075,2018-12-15,Semyon Varlamov,home,Colorado Avalanche,Dallas Stars,60.0,4,3.14,20182019,
29187,1076,1076,1076,1076,2018-12-15,Ben Bishop,away,Dallas Stars,Colorado Avalanche,38.05,2,1.03,20182019,
29188,1077,1077,1077,1077,2018-12-15,Anton Khudobin,away,Dallas Stars,Colorado Avalanche,20.0,3,2.1,20182019,
29189,1078,1078,1078,1078,2018-12-15,Jacob Markstrom,home,Vancouver Canucks,Philadelphia Flyers,59.9167,1,2.93,20182019,
29190,1079,1079,1079,1079,2018-12-15,Alex Lyon,away,Philadelphia Flyers,Vancouver Canucks,50.8167,2,1.5,20182019,
29191,1080,1080,1080,1080,2018-12-15,Anthony Stolarz,away,Philadelphia Flyers,Vancouver Canucks,8.2333,2,0.31,20182019,
29192,1081,1081,1081,1081,2018-12-16,Henrik Lundqvist,home,New York Rangers,Vegas Golden Knights,62.1833,4,3.88,20182019,
29193,1082,1082,1082,1082,2018-12-16,Marc-Andre Fleury,away,Vegas Golden Knights,New York Rangers,62.1833,3,3.21,20182019,
29194,1083,1083,1083,1083,2018-12-16,Petr Mrazek,home,Carolina Hurricanes,Arizona Coyotes,58.95,0,1.96,20182019,
29195,1084,1084,1084,1084,2018-12-16,Adin Hill,away,Arizona Coyotes,Carolina Hurricanes,60.0,3,2.99,20182019,
29196,1085,1085,1085,1085,2018-12-16,Jake Allen,home,St Louis Blues,Calgary Flames,19.9333,4,1.63,20182019,
29197,1086,1086,1086,1086,2018-12-16,Jordan Binnington,home,St Louis Blues,Calgary Flames,37.75,2,0.65,20182019,
29198,1087,1087,1087,1087,2018-12-16,David Rittich,away,Calgary Flames,St Louis Blues,59.4,2,2.11,20182019,
29199,1088,1088,1088,1088,2018-12-16,Tuukka Rask,home,Boston Bruins,Buffalo Sabres,58.35,3,1.5,20182019,
29200,1089,1089,1089,1089,2018-12-16,Linus Ullmark,away,Buffalo Sabres,Boston Bruins,60.0,2,4.39,20182019,
29201,1090,1090,1090,1090,2018-12-16,Cam Ward,home,Chicago Blackhawks,San Jose Sharks,41.5,5,3.25,20182019,
29202,1091,1091,1091,1091,2018-12-16,Corey Crawford,home,Chicago Blackhawks,San Jose Sharks,18.5,2,0.48,20182019,
29203,1092,1092,1092,1092,2018-12-16,Aaron Dell,away,San Jose Sharks,Chicago Blackhawks,46.1167,0,1.17,20182019,
29204,1093,1093,1093,1093,2018-12-16,Martin Jones,away,San Jose Sharks,Chicago Blackhawks,13.8833,3,0.46,20182019,
29205,1094,1094,1094,1094,2018-12-16,Connor Hellebuyck,home,Winnipeg Jets,Tampa Bay Lightning,64.3,4,4.22,20182019,
29206,1095,1095,1095,1095,2018-12-16,Andrei Vasilevskiy,away,Tampa Bay Lightning,Winnipeg Jets,64.3,5,4.03,20182019,
29207,1096,1096,1096,1096,2018-12-16,Jacob Markstrom,home,Vancouver Canucks,Edmonton Oilers,60.0,2,1.56,20182019,
29208,1097,1097,1097,1097,2018-12-16,Mikko Koskinen,away,Edmonton Oilers,Vancouver Canucks,58.2833,3,1.81,20182019,
29209,1098,1098,1098,1098,2018-12-17,Casey DeSmith,home,Pittsburgh Penguins,Anaheim Ducks,59.2167,3,2.78,20182019,
29210,1099,1099,1099,1099,2018-12-17,John Gibson,away,Anaheim Ducks,Pittsburgh Penguins,60.0,2,2.68,20182019,
29211,1100,1100,1100,1100,2018-12-17,Sergei Bobrovsky,home,Columbus Blue Jackets,Vegas Golden Knights,60.0,0,1.87,20182019,
29212,1101,1101,1101,1101,2018-12-17,Malcolm Subban,away,Vegas Golden Knights,Columbus Blue Jackets,59.0,1,2.1,20182019,
29213,1102,1102,1102,1102,2018-12-17,Carey Price,home,Montreal Canadiens,Boston Bruins,60.0,4,2.76,20182019,
29214,1103,1103,1103,1103,2018-12-17,Jaroslav Halak,away,Boston Bruins,Montreal Canadiens,60.0,0,1.43,20182019,
29215,1104,1104,1104,1104,2018-12-17,Craig Anderson,home,Ottawa Senators,Nashville Predators,60.1667,3,1.88,20182019,
29216,1105,1105,1105,1105,2018-12-17,Pekka Rinne,away,Nashville Predators,Ottawa Senators,19.7,3,0.75,20182019,
29217,1106,1106,1106,1106,2018-12-17,Juuse Saros,away,Nashville Predators,Ottawa Senators,40.35,1,0.96,20182019,
29218,1107,1107,1107,1107,2018-12-17,Semyon Varlamov,home,Colorado Avalanche,New York Islanders,57.7833,3,1.59,20182019,
29219,1108,1108,1108,1108,2018-12-17,Thomas Greiss,away,New York Islanders,Colorado Avalanche,60.0,1,3.59,20182019,
29220,1109,1109,1109,1109,2018-12-18,Carter Hutton,home,Buffalo Sabres,Florida Panthers,59.0667,4,2.85,20182019,
29221,1110,1110,1110,1110,2018-12-18,Roberto Luongo,away,Florida Panthers,Buffalo Sabres,59.65,2,2.27,20182019,
29222,1111,1111,1111,1111,2018-12-18,Keith Kinkaid,home,New Jersey Devils,Toronto Maple Leafs,40.0,5,2.24,20182019,
29223,1112,1112,1112,1112,2018-12-18,Mackenzie Blackwood,home,New Jersey Devils,Toronto Maple Leafs,20.0,2,1.14,20182019,
29224,1113,1113,1113,1113,2018-12-18,Frederik Andersen,away,Toronto Maple Leafs,New Jersey Devils,60.0,2,2.05,20182019,
29225,1114,1114,1114,1114,2018-12-18,Alexandar Georgiev,home,New York Rangers,Anaheim Ducks,59.8833,1,1.85,20182019,
29226,1115,1115,1115,1115,2018-12-18,Chad Johnson,away,Anaheim Ducks,New York Rangers,59.7333,2,1.98,20182019,
29227,1116,1116,1116,1116,2018-12-18,Carter Hart,home,Philadelphia Flyers,Detroit Red Wings,60.0,2,1.07,20182019,
29228,1117,1117,1117,1117,2018-12-18,Jonathan Bernier,away,Detroit Red Wings,Philadelphia Flyers,58.1667,3,2.29,20182019,
29229,1118,1118,1118,1118,2018-12-18,Devan Dubnyk,home,Minnesota Wild,San Jose Sharks,59.55,3,1.29,20182019,
29230,1119,1119,1119,1119,2018-12-18,Martin Jones,away,San Jose Sharks,Minnesota Wild,60.0,0,2.1,20182019,
29231,1120,1120,1120,1120,2018-12-18,Cam Ward,home,Chicago Blackhawks,Nashville Predators,59.8167,1,3.23,20182019,
29232,1121,1121,1121,1121,2018-12-18,Pekka Rinne,away,Nashville Predators,Chicago Blackhawks,57.1833,2,3.16,20182019,
29233,1122,1122,1122,1122,2018-12-18,Ben Bishop,home,Dallas Stars,Calgary Flames,53.6167,0,1.48,20182019,
29234,1123,1123,1123,1123,2018-12-18,Anton Khudobin,home,Dallas Stars,Calgary Flames,6.3833,0,0.19,20182019,
29235,1124,1124,1124,1124,2018-12-18,David Rittich,away,Calgary Flames,Dallas Stars,58.3333,2,2.27,20182019,
29236,1125,1125,1125,1125,2018-12-18,Cam Talbot,home,Edmonton Oilers,St Louis Blues,59.8833,3,2.83,20182019,
29237,1126,1126,1126,1126,2018-12-18,Jake Allen,away,St Louis Blues,Edmonton Oilers,60.0,1,1.68,20182019,
29238,1127,1127,1127,1127,2018-12-18,Darcy Kuemper,home,Arizona Coyotes,New York Islanders,57.4333,3,3.31,20182019,
29239,1128,1128,1128,1128,2018-12-18,Robin Lehner,away,New York Islanders,Arizona Coyotes,60.0,1,3.65,20182019,
29240,1129,1129,1129,1129,2018-12-18,Anders Nilsson,home,Vancouver Canucks,Tampa Bay Lightning,59.5167,4,3.15,20182019,
29241,1130,1130,1130,1130,2018-12-18,Andrei Vasilevskiy,away,Tampa Bay Lightning,Vancouver Canucks,60.0,2,2.94,20182019,
29242,1131,1131,1131,1131,2018-12-18,Jonathan Quick,home,Los Angeles Kings,Winnipeg Jets,59.5833,1,2.42,20182019,
29243,1132,1132,1132,1132,2018-12-18,Connor Hellebuyck,away,Winnipeg Jets,Los Angeles Kings,57.4333,3,2.39,20182019,
29244,1133,1133,1133,1133,2018-12-19,Braden Holtby,home,Washington Capitals,Pittsburgh Penguins,57.7167,2,2.33,20182019,
29245,1134,1134,1134,1134,2018-12-19,Matt Murray,away,Pittsburgh Penguins,Washington Capitals,60.0,1,2.63,20182019,
29246,1135,1135,1135,1135,2018-12-19,Philipp Grubauer,home,Colorado Avalanche,Montreal Canadiens,60.0,1,2.03,20182019,
29247,1136,1136,1136,1136,2018-12-19,Carey Price,away,Montreal Canadiens,Colorado Avalanche,59.2167,2,2.5,20182019,
29248,1137,1137,1137,1137,2018-12-20,Jaroslav Halak,home,Boston Bruins,Anaheim Ducks,59.7,1,1.9,20182019,
29249,1138,1138,1138,1138,2018-12-20,John Gibson,away,Anaheim Ducks,Boston Bruins,58.7167,3,2.44,20182019,
29250,1139,1139,1139,1139,2018-12-20,Frederik Andersen,home,Toronto Maple Leafs,Florida Panthers,60.0,1,2.18,20182019,
29251,1140,1140,1140,1140,2018-12-20,Roberto Luongo,away,Florida Panthers,Toronto Maple Leafs,45.6833,5,2.11,20182019,
29252,1141,1141,1141,1141,2018-12-20,James Reimer,away,Florida Panthers,Toronto Maple Leafs,14.3167,1,0.32,20182019,
29253,1142,1142,1142,1142,2018-12-20,Carter Hart,home,Philadelphia Flyers,Nashville Predators,60.0,1,2.17,20182019,
29254,1143,1143,1143,1143,2018-12-20,Pekka Rinne,away,Nashville Predators,Philadelphia Flyers,56.0167,2,2.0,20182019,
29255,1144,1144,1144,1144,2018-12-20,Casey DeSmith,home,Pittsburgh Penguins,Minnesota Wild,59.8167,1,3.12,20182019,
29256,1145,1145,1145,1145,2018-12-20,Devan Dubnyk,away,Minnesota Wild,Pittsburgh Penguins,59.5333,2,3.49,20182019,
29257,1146,1146,1146,1146,2018-12-20,Petr Mrazek,home,Carolina Hurricanes,Detroit Red Wings,57.1333,3,1.87,20182019,
29258,1147,1147,1147,1147,2018-12-20,Jonathan Bernier,away,Detroit Red Wings,Carolina Hurricanes,60.0,1,3.38,20182019,
29259,1148,1148,1148,1148,2018-12-20,Sergei Bobrovsky,home,Columbus Blue Jackets,New Jersey Devils,59.7667,1,2.36,20182019,
29260,1149,1149,1149,1149,2018-12-20,Mackenzie Blackwood,away,New Jersey Devils,Columbus Blue Jackets,58.0,2,3.79,20182019,
29261,1150,1150,1150,1150,2018-12-20,Ben Bishop,home,Dallas Stars,Chicago Blackhawks,59.3333,3,1.94,20182019,
29262,1151,1151,1151,1151,2018-12-20,Cam Ward,away,Chicago Blackhawks,Dallas Stars,60.0,2,2.54,20182019,
29263,1152,1152,1152,1152,2018-12-20,David Rittich,home,Calgary Flames,Tampa Bay Lightning,65.0,4,3.62,20182019,
29264,1153,1153,1153,1153,2018-12-20,Louis Domingue,away,Tampa Bay Lightning,Calgary Flames,65.0,4,3.34,20182019,
29265,1154,1154,1154,1154,2018-12-20,Darcy Kuemper,home,Arizona Coyotes,Montreal Canadiens,58.7,2,1.8,20182019,
29266,1155,1155,1155,1155,2018-12-20,Carey Price,away,Montreal Canadiens,Arizona Coyotes,59.6833,1,3.08,20182019,
29267,1156,1156,1156,1156,2018-12-20,Jacob Markstrom,home,Vancouver Canucks,St Louis Blues,59.55,1,2.6,20182019,
29268,1157,1157,1157,1157,2018-12-20,Jake Allen,away,St Louis Blues,Vancouver Canucks,59.6167,4,1.98,20182019,
29269,1158,1158,1158,1158,2018-12-20,Marc-Andre Fleury,home,Vegas Golden Knights,New York Islanders,60.0,2,1.83,20182019,
29270,1159,1159,1159,1159,2018-12-20,Thomas Greiss,away,New York Islanders,Vegas Golden Knights,59.1833,3,3.39,20182019,
29271,1160,1160,1160,1160,2018-12-20,Martin Jones,home,San Jose Sharks,Winnipeg Jets,59.4667,4,1.89,20182019,
29272,1161,1161,1161,1161,2018-12-20,Connor Hellebuyck,away,Winnipeg Jets,San Jose Sharks,60.0,3,3.9,20182019,
29273,1162,1162,1162,1162,2018-12-21,Keith Kinkaid,home,New Jersey Devils,Ottawa Senators,60.0,2,1.78,20182019,
29274,1163,1163,1163,1163,2018-12-21,Mike McKenna,away,Ottawa Senators,New Jersey Devils,20.0,0,0.39,20182019,
29275,1164,1164,1164,1164,2018-12-21,Craig Anderson,away,Ottawa Senators,New Jersey Devils,39.7333,5,2.31,20182019,
29276,1165,1165,1165,1165,2018-12-21,Braden Holtby,home,Washington Capitals,Buffalo Sabres,59.9,1,3.57,20182019,
29277,1166,1166,1166,1166,2018-12-21,Carter Hutton,away,Buffalo Sabres,Washington Capitals,57.8667,2,2.55,20182019,
29278,1167,1167,1167,1167,2018-12-21,Philipp Grubauer,home,Colorado Avalanche,Chicago Blackhawks,60.5667,2,2.84,20182019,
29279,1168,1168,1168,1168,2018-12-21,Collin Delia,away,Chicago Blackhawks,Colorado Avalanche,59.6833,1,3.25,20182019,
29280,1169,1169,1169,1169,2018-12-22,Jaroslav Halak,home,Boston Bruins,Nashville Predators,60.0,2,1.84,20182019,
29281,1170,1170,1170,1170,2018-12-22,Pekka Rinne,away,Nashville Predators,Boston Bruins,59.0333,4,3.53,20182019,
29282,1171,1171,1171,1171,2018-12-22,Carter Hart,home,Philadelphia Flyers,Columbus Blue Jackets,57.8833,4,1.52,20182019,
29283,1172,1172,1172,1172,2018-12-22,Sergei Bobrovsky,away,Columbus Blue Jackets,Philadelphia Flyers,60.0,3,4.25,20182019,
29284,1173,1173,1173,1173,2018-12-22,Jimmy Howard,home,Detroit Red Wings,Florida Panthers,58.8167,2,1.38,20182019,
29285,1174,1174,1174,1174,2018-12-22,Roberto Luongo,away,Florida Panthers,Detroit Red Wings,60.0,1,3.06,20182019,
29286,1175,1175,1175,1175,2018-12-22,Mike Smith,home,Calgary Flames,St Louis Blues,58.3333,3,2.1,20182019,
29287,1176,1176,1176,1176,2018-12-22,Jake Allen,away,St Louis Blues,Calgary Flames,60.0,1,2.57,20182019,
29288,1177,1177,1177,1177,2018-12-22,Marc-Andre Fleury,home,Vegas Golden Knights,Montreal Canadiens,61.9833,4,4.59,20182019,
29289,1178,1178,1178,1178,2018-12-22,Carey Price,away,Montreal Canadiens,Vegas Golden Knights,61.2167,3,3.12,20182019,
29290,1179,1179,1179,1179,2018-12-22,Martin Jones,home,San Jose Sharks,Los Angeles Kings,61.15,3,2.78,20182019,
29291,1180,1180,1180,1180,2018-12-22,Jonathan Quick,away,Los Angeles Kings,San Jose Sharks,62.4833,2,2.74,20182019,
29292,1181,1181,1181,1181,2018-12-22,Linus Ullmark,home,Buffalo Sabres,Anaheim Ducks,59.6833,0,2.34,20182019,
29293,1182,1182,1182,1182,2018-12-22,John Gibson,away,Anaheim Ducks,Buffalo Sabres,59.7,2,2.42,20182019,
29294,1183,1183,1183,1183,2018-12-22,Frederik Andersen,home,Toronto Maple Leafs,New York Rangers,59.2167,3,1.97,20182019,
29295,1184,1184,1184,1184,2018-12-22,Alexandar Georgiev,away,New York Rangers,Toronto Maple Leafs,57.75,4,2.91,20182019,
29296,1185,1185,1185,1185,2018-12-22,Mike McKenna,home,Ottawa Senators,Washington Capitals,60.0,4,3.52,20182019,
29297,1186,1186,1186,1186,2018-12-22,Pheonix Copley,away,Washington Capitals,Ottawa Senators,59.7667,0,3.75,20182019,
29298,1187,1187,1187,1187,2018-12-22,Curtis McElhinney,home,Carolina Hurricanes,Pittsburgh Penguins,60.0,3,2.74,20182019,
29299,1188,1188,1188,1188,2018-12-22,Matt Murray,away,Pittsburgh Penguins,Carolina Hurricanes,60.0,0,4.12,20182019,
29300,1189,1189,1189,1189,2018-12-22,Adin Hill,home,Arizona Coyotes,Colorado Avalanche,60.0,4,2.75,20182019,
29301,1190,1190,1190,1190,2018-12-22,Philipp Grubauer,away,Colorado Avalanche,Arizona Coyotes,28.4667,4,1.36,20182019,
29302,1191,1191,1191,1191,2018-12-22,Pavel Francouz,away,Colorado Avalanche,Arizona Coyotes,29.25,1,1.72,20182019,
29303,1192,1192,1192,1192,2018-12-22,Devan Dubnyk,home,Minnesota Wild,Dallas Stars,64.8333,2,2.98,20182019,
29304,1193,1193,1193,1193,2018-12-22,Ben Bishop,away,Dallas Stars,Minnesota Wild,64.7833,1,3.02,20182019,
29305,1194,1194,1194,1194,2018-12-22,Mikko Koskinen,home,Edmonton Oilers,Tampa Bay Lightning,59.3333,5,4.34,20182019,
29306,1195,1195,1195,1195,2018-12-22,Andrei Vasilevskiy,away,Tampa Bay Lightning,Edmonton Oilers,60.0,3,2.58,20182019,
